day,current_inventory,demand,reorder_method,inventory_reference_day,inventory_reference,effective_reorder_point,effective_reorder_quantity,placed_order_quantity,received_order_quantity,forecast
0,250,,projected_dynamic,15,170,225.0,80,80,0,
1,245,5,projected_dynamic,16,253.5,202.5,0,0,0,5
2,241,4,projected_dynamic,17,276.0,135.0,0,0,0,4.5
3,241,0,projected_dynamic,18,287.25,101.25,0,0,0,3.0
4,241,0,projected_dynamic,19,286.0,99.0,0,0,0,2.25
5,239,2,projected_dynamic,20,267.0,135.0,0,0,0,2.2
6,232,7,projected_dynamic,21,273.43,115.71,0,0,0,3.0
7,232,0,projected_dynamic,22,275.38,106.88,0,0,0,2.5714285714285716
8,231,1,projected_dynamic,23,276.67,100.0,0,0,0,2.375
9,230,1,projected_dynamic,24,277.5,94.5,0,0,0,2.2222222222222223
10,229,1,projected_dynamic,25,278.0,90.0,0,0,0,2.1
11,228,1,projected_dynamic,26,249.0,135.0,0,0,0,2.0
12,294,14,projected_dynamic,27,241.69,141.92,0,0,80,3.0
13,289,5,projected_dynamic,28,240.93,138.21,0,0,0,3.1538461538461537
14,287,2,projected_dynamic,29,236.0,141.0,0,0,0,3.0714285714285716
15,283,4,projected_dynamic,30,229.0,144.0,0,0,0,3.1333333333333333
16,277,6,projected_dynamic,31,231.0,135.0,0,0,0,3.2
17,276,1,projected_dynamic,32,223.0,147.0,0,0,0,3.0
18,272,4,projected_dynamic,33,221.0,150.0,0,0,0,3.2666666666666666
19,271,1,projected_dynamic,34,221.0,147.0,0,0,0,3.3333333333333335
20,270,1,projected_dynamic,35,226.0,129.0,0,0,0,3.2666666666666666
21,269,1,projected_dynamic,36,220.0,138.0,0,0,0,2.8666666666666667
22,266,3,projected_dynamic,37,221.0,135.0,0,0,0,3.066666666666667
23,266,0,projected_dynamic,38,202.0,162.0,0,0,0,3.0
24,256,10,projected_dynamic,39,191.0,177.0,6,0,0,3.6
25,250,6,projected_dynamic,40,164.0,216.0,77,77,0,3.933333333333333
26,236,14,projected_dynamic,41,251.0,180.0,0,0,0,4.8
27,234,2,projected_dynamic,42,238.0,192.0,0,0,0,4.0
28,225,9,projected_dynamic,43,238.0,189.0,0,0,0,4.266666666666667
29,224,1,projected_dynamic,44,242.0,177.0,0,0,0,4.2
30,224,0,projected_dynamic,45,240.0,171.0,0,0,0,3.933333333333333
31,220,4,projected_dynamic,46,231.0,183.0,0,0,0,3.8
32,215,5,projected_dynamic,47,231.0,177.0,0,0,0,4.066666666666666
33,213,2,projected_dynamic,48,232.0,174.0,0,0,0,3.933333333333333
34,213,0,projected_dynamic,49,233.0,171.0,0,0,0,3.8666666666666667
35,213,0,projected_dynamic,50,232.0,171.0,0,0,0,3.8
36,212,1,projected_dynamic,51,235.0,162.0,0,0,0,3.8
37,289,0,projected_dynamic,52,235.0,162.0,0,0,77,3.6
38,289,0,projected_dynamic,53,243.0,135.0,0,0,0,3.6
39,288,1,projected_dynamic,54,243.0,126.0,0,0,0,3.0
40,285,3,projected_dynamic,55,257.0,84.0,0,0,0,2.8
41,285,0,projected_dynamic,56,247.0,96.0,0,0,0,1.8666666666666667
42,279,6,projected_dynamic,57,248.0,81.0,0,0,0,2.1333333333333333
43,275,4,projected_dynamic,58,239.0,93.0,0,0,0,1.8
44,270,5,projected_dynamic,59,239.0,93.0,0,0,0,2.066666666666667
45,270,0,projected_dynamic,60,237.0,90.0,0,0,0,2.066666666666667
46,267,3,projected_dynamic,61,234.0,87.0,0,0,0,2.0
47,263,4,projected_dynamic,62,234.0,84.0,0,0,0,1.9333333333333333
48,262,1,projected_dynamic,63,232.0,87.0,0,0,0,1.8666666666666667
49,261,1,projected_dynamic,64,224.0,99.0,0,0,0,1.9333333333333333
50,257,4,projected_dynamic,65,223.0,99.0,0,0,0,2.2
51,256,1,projected_dynamic,66,217.0,108.0,0,0,0,2.2
52,253,3,projected_dynamic,67,215.0,111.0,0,0,0,2.4
53,252,1,projected_dynamic,68,208.0,120.0,0,0,0,2.466666666666667
54,248,4,projected_dynamic,69,211.0,111.0,0,0,0,2.6666666666666665
55,248,0,projected_dynamic,70,207.0,117.0,0,0,0,2.466666666666667
56,246,2,projected_dynamic,71,211.0,102.0,0,0,0,2.6
57,245,1,projected_dynamic,72,213.0,93.0,0,0,0,2.2666666666666666
58,244,1,projected_dynamic,73,216.0,81.0,0,0,0,2.066666666666667
59,243,1,projected_dynamic,74,198.0,108.0,0,0,0,1.8
60,234,9,projected_dynamic,75,199.0,102.0,0,0,0,2.4
61,233,1,projected_dynamic,76,203.0,90.0,0,0,0,2.2666666666666666
62,233,0,projected_dynamic,77,200.0,93.0,0,0,0,2.0
63,231,2,projected_dynamic,78,181.0,120.0,0,0,0,2.066666666666667
64,221,10,projected_dynamic,79,179.0,117.0,0,0,0,2.6666666666666665
65,218,3,projected_dynamic,80,144.0,168.0,43,43,0,2.6
66,200,18,projected_dynamic,81,190.0,159.0,0,0,0,3.7333333333333334
67,200,0,projected_dynamic,82,189.0,159.0,0,0,0,3.533333333333333
68,199,1,projected_dynamic,83,175.0,174.0,19,0,0,3.533333333333333
69,190,9,projected_dynamic,84,159.0,198.0,62,62,0,3.8666666666666667
70,182,8,projected_dynamic,85,219.0,198.0,1,0,0,4.4
71,180,2,projected_dynamic,86,212.0,207.0,19,0,0,4.4
72,176,4,projected_dynamic,87,203.0,219.0,41,41,0,4.6
73,171,5,projected_dynamic,88,245.0,216.0,0,0,0,4.866666666666666
74,214,0,projected_dynamic,89,242.0,207.0,0,0,43,4.8
75,208,6,projected_dynamic,90,221.0,237.0,43,43,0,4.6
76,197,11,projected_dynamic,91,236.0,279.0,74,74,0,5.266666666666667
77,183,14,projected_dynamic,92,306.0,282.0,8,0,0,6.2
78,221,3,projected_dynamic,93,308.0,264.0,0,0,41,6.266666666666667
79,217,4,projected_dynamic,94,297.0,276.0,10,0,0,5.866666666666666
