day,current_inventory,demand,reorder_method,inventory_reference_day,inventory_reference,effective_reorder_point,effective_reorder_quantity,placed_order_quantity,received_order_quantity,forecast
0,250,,projected_dynamic,15,173,225.0,77,77,0,
1,248,2,projected_dynamic,16,301.5,67.5,0,0,0,5
2,247,1,projected_dynamic,17,291.0,90.0,0,0,0,1.5
3,244,3,projected_dynamic,18,293.75,78.75,0,0,0,2.0
4,243,1,projected_dynamic,19,283.0,99.0,0,0,0,1.75
5,239,4,projected_dynamic,20,281.5,97.5,0,0,0,2.2
6,237,2,projected_dynamic,21,276.71,102.86,0,0,0,2.1666666666666665
7,234,3,projected_dynamic,22,269.5,112.5,0,0,0,2.2857142857142856
8,230,4,projected_dynamic,23,271.0,105.0,0,0,0,2.5
9,229,1,projected_dynamic,24,262.0,117.0,0,0,0,2.3333333333333335
10,224,5,projected_dynamic,25,258.45,118.64,0,0,0,2.6
11,221,3,projected_dynamic,26,255.0,120.0,0,0,0,2.6363636363636362
12,218,3,projected_dynamic,27,253.77,117.69,0,0,0,2.6666666666666665
13,216,2,projected_dynamic,28,250.36,118.93,0,0,0,2.6153846153846154
14,213,3,projected_dynamic,29,253.0,111.0,0,0,0,2.642857142857143
15,213,0,projected_dynamic,30,235.0,135.0,0,0,0,2.466666666666667
16,203,10,projected_dynamic,31,228.0,144.0,0,0,0,3.0
17,199,4,projected_dynamic,32,221.0,150.0,0,0,0,3.2
18,194,5,projected_dynamic,33,220.0,150.0,0,0,0,3.3333333333333335
19,193,1,projected_dynamic,34,212.0,156.0,0,0,0,3.3333333333333335
20,187,6,projected_dynamic,35,214.0,150.0,0,0,0,3.466666666666667
21,187,0,projected_dynamic,36,213.0,147.0,0,0,0,3.3333333333333335
22,185,2,projected_dynamic,37,217.0,135.0,0,0,0,3.2666666666666666
23,185,0,projected_dynamic,38,214.0,138.0,0,0,0,3.0
24,183,2,projected_dynamic,39,217.0,126.0,0,0,0,3.066666666666667
25,182,1,projected_dynamic,40,218.0,120.0,0,0,0,2.8
26,181,1,projected_dynamic,41,219.0,114.0,0,0,0,2.6666666666666665
27,180,1,projected_dynamic,42,211.0,123.0,0,0,0,2.533333333333333
28,175,5,projected_dynamic,43,212.0,117.0,0,0,0,2.7333333333333334
29,174,1,projected_dynamic,44,204.0,129.0,0,0,0,2.6
30,170,4,projected_dynamic,45,212.0,102.0,0,0,0,2.8666666666666667
31,169,1,projected_dynamic,46,210.0,99.0,0,0,0,2.2666666666666666
32,166,3,projected_dynamic,47,215.0,84.0,0,0,0,2.2
33,166,0,projected_dynamic,48,214.0,84.0,0,0,0,1.8666666666666667
34,165,1,projected_dynamic,49,216.0,72.0,0,0,0,1.8666666666666667
35,163,2,projected_dynamic,50,212.0,78.0,0,0,0,1.6
36,161,2,projected_dynamic,51,206.0,84.0,0,0,0,1.7333333333333334
37,157,4,projected_dynamic,52,200.0,93.0,0,0,0,1.8666666666666667
38,154,3,projected_dynamic,53,194.0,99.0,0,0,0,2.066666666666667
39,150,4,projected_dynamic,54,187.0,108.0,0,0,0,2.2
40,146,4,projected_dynamic,55,186.0,108.0,0,0,0,2.4
41,222,1,projected_dynamic,56,187.0,105.0,0,0,77,2.4
42,222,0,projected_dynamic,57,188.0,96.0,0,0,0,2.3333333333333335
43,220,2,projected_dynamic,58,187.0,96.0,0,0,0,2.1333333333333333
44,219,1,projected_dynamic,59,181.0,99.0,0,0,0,2.1333333333333333
45,214,5,projected_dynamic,60,176.0,105.0,0,0,0,2.2
46,211,3,projected_dynamic,61,169.0,111.0,0,0,0,2.3333333333333335
47,206,5,projected_dynamic,62,167.0,114.0,0,0,0,2.466666666666667
48,205,1,projected_dynamic,63,166.0,114.0,0,0,0,2.533333333333333
49,204,1,projected_dynamic,64,166.0,111.0,0,0,0,2.533333333333333
50,203,1,projected_dynamic,65,160.0,117.0,0,0,0,2.466666666666667
51,199,4,projected_dynamic,66,156.0,117.0,0,0,0,2.6
52,195,4,projected_dynamic,67,149.0,123.0,0,0,0,2.6
53,190,5,projected_dynamic,68,151.0,114.0,0,0,0,2.7333333333333334
54,189,1,projected_dynamic,69,155.0,102.0,0,0,0,2.533333333333333
55,189,0,projected_dynamic,70,154.0,102.0,0,0,0,2.2666666666666666
56,188,1,projected_dynamic,71,152.0,105.0,0,0,0,2.2666666666666666
57,187,1,projected_dynamic,72,152.0,102.0,0,0,0,2.3333333333333335
58,186,1,projected_dynamic,73,149.0,105.0,0,0,0,2.2666666666666666
59,184,2,projected_dynamic,74,152.0,93.0,0,0,0,2.3333333333333335
60,183,1,projected_dynamic,75,149.0,93.0,0,0,0,2.066666666666667
61,180,3,projected_dynamic,76,152.0,81.0,0,0,0,2.066666666666667
62,179,1,projected_dynamic,77,149.0,84.0,0,0,0,1.8
63,177,2,projected_dynamic,78,128.0,114.0,0,0,0,1.8666666666666667
64,166,11,projected_dynamic,79,123.0,120.0,11,0,0,2.533333333333333
65,163,3,projected_dynamic,80,121.0,117.0,9,0,0,2.6666666666666665
66,160,3,projected_dynamic,81,103.0,138.0,51,51,0,2.6
67,149,11,projected_dynamic,82,153.0,132.0,0,0,0,3.066666666666667
68,146,3,projected_dynamic,83,152.0,132.0,0,0,0,2.933333333333333
69,145,1,projected_dynamic,84,148.0,138.0,6,0,0,2.933333333333333
70,143,2,projected_dynamic,85,139.0,150.0,28,28,0,3.066666666666667
71,138,5,projected_dynamic,86,166.0,150.0,1,0,0,3.3333333333333335
72,137,1,projected_dynamic,87,161.0,156.0,13,0,0,3.3333333333333335
73,134,3,projected_dynamic,88,149.0,171.0,42,42,0,3.466666666666667
74,127,7,projected_dynamic,89,192.0,168.0,0,0,0,3.8
75,127,0,projected_dynamic,90,191.0,165.0,0,0,0,3.7333333333333334
76,125,2,projected_dynamic,91,154.0,219.0,90,90,0,3.6666666666666665
77,106,19,projected_dynamic,92,236.0,228.0,18,0,0,4.866666666666666
78,101,5,projected_dynamic,93,243.0,201.0,0,0,0,5.066666666666666
79,99,2,projected_dynamic,94,244.0,195.0,0,0,0,4.466666666666667
80,98,1,projected_dynamic,95,247.0,186.0,0,0,0,4.333333333333333
81,98,0,projected_dynamic,96,244.0,174.0,0,0,0,4.133333333333334
82,91,7,projected_dynamic,97,247.0,165.0,0,0,0,3.8666666666666667
