day,current_inventory,demand,reorder_method,inventory_reference_day,inventory_reference,effective_reorder_point,effective_reorder_quantity,placed_order_quantity,received_order_quantity,forecast
0,250,,projected_dynamic,15,175,225.0,75,75,0,
1,250,0,projected_dynamic,16,299.5,67.5,0,0,0,5
2,247,3,projected_dynamic,17,295.0,75.0,0,0,0,1.5
3,245,2,projected_dynamic,18,287.0,90.0,0,0,0,1.6666666666666667
4,242,3,projected_dynamic,19,285.0,90.0,0,0,0,2.0
5,240,2,projected_dynamic,20,276.0,105.0,0,0,0,2.0
6,236,4,projected_dynamic,21,277.86,96.43,0,0,0,2.3333333333333335
7,235,1,projected_dynamic,22,270.38,106.88,0,0,0,2.142857142857143
8,231,4,projected_dynamic,23,269.0,105.0,0,0,0,2.375
9,229,2,projected_dynamic,24,262.5,112.5,0,0,0,2.3333333333333335
10,225,4,projected_dynamic,25,265.91,102.27,0,0,0,2.5
11,225,0,projected_dynamic,26,262.0,105.0,0,0,0,2.272727272727273
12,222,3,projected_dynamic,27,256.08,110.77,0,0,0,2.3333333333333335
13,218,4,projected_dynamic,28,256.64,106.07,0,0,0,2.4615384615384617
14,217,1,projected_dynamic,29,259.0,99.0,0,0,0,2.357142857142857
15,217,0,projected_dynamic,30,257.0,102.0,0,0,0,2.2
16,216,1,projected_dynamic,31,256.0,99.0,0,0,0,2.2666666666666666
17,214,2,projected_dynamic,32,258.0,93.0,0,0,0,2.2
18,214,0,projected_dynamic,33,249.0,102.0,0,0,0,2.066666666666667
19,208,6,projected_dynamic,34,251.0,96.0,0,0,0,2.2666666666666666
20,208,0,projected_dynamic,35,251.0,90.0,0,0,0,2.1333333333333333
21,206,2,projected_dynamic,36,248.0,93.0,0,0,0,2.0
22,204,2,projected_dynamic,37,248.0,87.0,0,0,0,2.066666666666667
23,202,2,projected_dynamic,38,250.0,81.0,0,0,0,1.9333333333333333
24,202,0,projected_dynamic,39,244.0,84.0,0,0,0,1.8
25,197,5,projected_dynamic,40,238.0,93.0,0,0,0,1.8666666666666667
26,194,3,projected_dynamic,41,241.0,84.0,0,0,0,2.066666666666667
27,194,0,projected_dynamic,42,243.0,75.0,0,0,0,1.8666666666666667
28,268,1,projected_dynamic,43,242.0,75.0,0,0,75,1.6666666666666667
29,267,1,projected_dynamic,44,238.0,81.0,0,0,0,1.6666666666666667
30,265,2,projected_dynamic,45,213.0,117.0,0,0,0,1.8
31,252,13,projected_dynamic,46,189.0,150.0,0,0,0,2.6
32,239,13,projected_dynamic,47,185.0,156.0,0,0,0,3.3333333333333335
33,237,2,projected_dynamic,48,189.0,141.0,0,0,0,3.466666666666667
34,236,1,projected_dynamic,49,185.0,147.0,0,0,0,3.1333333333333333
35,234,2,projected_dynamic,50,185.0,144.0,0,0,0,3.2666666666666666
36,233,1,projected_dynamic,51,175.0,156.0,0,0,0,3.2
37,227,6,projected_dynamic,52,167.0,165.0,17,0,0,3.466666666666667
38,222,5,projected_dynamic,53,163.0,171.0,28,28,0,3.6666666666666665
39,220,2,projected_dynamic,54,188.0,168.0,0,0,0,3.8
40,216,4,projected_dynamic,55,189.0,162.0,0,0,0,3.7333333333333334
41,215,1,projected_dynamic,56,179.0,177.0,18,0,0,3.6
