day,current_inventory,demand,reorder_method,inventory_reference_day,inventory_reference,effective_reorder_point,effective_reorder_quantity,placed_order_quantity,received_order_quantity,forecast
0,250,,projected_dynamic,15,174,225.0,76,76,0,
1,249,1,projected_dynamic,16,309.0,45.0,0,0,0,5
2,248,1,projected_dynamic,17,296.0,75.0,0,0,0,1.0
3,245,3,projected_dynamic,18,288.0,90.0,0,0,0,1.6666666666666667
4,242,3,projected_dynamic,19,282.0,99.0,0,0,0,2.0
5,239,3,projected_dynamic,20,287.5,82.5,0,0,0,2.2
6,239,0,projected_dynamic,21,269.43,115.71,0,0,0,1.8333333333333333
7,232,7,projected_dynamic,22,268.5,112.5,0,0,0,2.5714285714285716
8,230,2,projected_dynamic,23,238.0,165.0,0,0,0,2.5
9,217,13,projected_dynamic,24,238.5,157.5,0,0,0,3.6666666666666665
10,215,2,projected_dynamic,25,240.91,147.27,0,0,0,3.5
11,214,1,projected_dynamic,26,245.0,135.0,0,0,0,3.272727272727273
12,290,0,projected_dynamic,27,242.0,135.0,0,0,76,3.0
13,287,3,projected_dynamic,28,230.71,147.86,0,0,0,3.0
14,280,7,projected_dynamic,29,228.0,147.0,0,0,0,3.2857142857142856
15,277,3,projected_dynamic,30,221.0,156.0,0,0,0,3.2666666666666666
16,273,4,projected_dynamic,31,220.0,156.0,0,0,0,3.466666666666667
17,272,1,projected_dynamic,32,211.0,165.0,0,0,0,3.466666666666667
18,266,6,projected_dynamic,33,212.0,159.0,0,0,0,3.6666666666666665
19,265,1,projected_dynamic,34,207.0,162.0,0,0,0,3.533333333333333
20,261,4,projected_dynamic,35,203.0,168.0,0,0,0,3.6
21,259,2,projected_dynamic,36,208.0,150.0,0,0,0,3.7333333333333334
22,258,1,projected_dynamic,37,200.0,159.0,0,0,0,3.3333333333333335
23,253,5,projected_dynamic,38,211.0,123.0,0,0,0,3.533333333333333
24,252,1,projected_dynamic,39,205.0,129.0,0,0,0,2.7333333333333334
25,248,4,projected_dynamic,40,196.0,141.0,0,0,0,2.8666666666666667
26,243,5,projected_dynamic,41,194.0,144.0,0,0,0,3.1333333333333333
27,242,1,projected_dynamic,42,193.0,141.0,0,0,0,3.2
28,240,2,projected_dynamic,43,196.0,126.0,0,0,0,3.1333333333333333
29,238,2,projected_dynamic,44,195.0,123.0,0,0,0,2.8
30,236,2,projected_dynamic,45,197.0,114.0,0,0,0,2.7333333333333334
31,235,1,projected_dynamic,46,190.0,123.0,0,0,0,2.533333333333333
32,231,4,projected_dynamic,47,194.0,108.0,0,0,0,2.7333333333333334
33,230,1,projected_dynamic,48,191.0,111.0,0,0,0,2.4
34,228,2,projected_dynamic,49,191.0,105.0,0,0,0,2.466666666666667
35,226,2,projected_dynamic,50,193.0,99.0,0,0,0,2.3333333333333335
36,226,0,projected_dynamic,51,180.0,117.0,0,0,0,2.2
37,219,7,projected_dynamic,52,183.0,105.0,0,0,0,2.6
38,218,1,projected_dynamic,53,184.0,102.0,0,0,0,2.3333333333333335
39,218,0,projected_dynamic,54,188.0,90.0,0,0,0,2.2666666666666666
