day,current_inventory,demand,reorder_method,inventory_reference_day,inventory_reference,effective_reorder_point,effective_reorder_quantity,placed_order_quantity,received_order_quantity,forecast
0,250,,projected_dynamic,15,174,225.0,76,76,0,
1,249,1,projected_dynamic,16,266.5,157.5,0,0,0,5
2,243,6,projected_dynamic,17,278.0,120.0,0,0,0,3.5
3,242,1,projected_dynamic,18,273.75,123.75,0,0,0,2.6666666666666665
4,239,3,projected_dynamic,19,266.0,135.0,0,0,0,2.75
5,235,4,projected_dynamic,20,259.5,142.5,0,0,0,3.0
6,231,4,projected_dynamic,21,247.43,160.71,0,0,0,3.1666666666666665
7,225,6,projected_dynamic,22,251.25,146.25,0,0,0,3.5714285714285716
8,224,1,projected_dynamic,23,251.33,140.0,0,0,0,3.25
9,222,2,projected_dynamic,24,243.5,148.5,0,0,0,3.111111111111111
10,293,5,projected_dynamic,25,248.0,135.0,0,0,76,3.3
11,293,0,projected_dynamic,26,233.75,153.75,0,0,0,3.0
12,285,8,projected_dynamic,27,231.23,152.31,0,0,0,3.4166666666666665
13,282,3,projected_dynamic,28,232.79,144.64,0,0,0,3.3846153846153846
14,281,1,projected_dynamic,29,230.0,144.0,0,0,0,3.2142857142857144
15,278,3,projected_dynamic,30,223.0,153.0,0,0,0,3.2
16,274,4,projected_dynamic,31,223.0,144.0,0,0,0,3.4
17,271,3,projected_dynamic,32,222.0,144.0,0,0,0,3.2
18,270,1,projected_dynamic,33,225.0,135.0,0,0,0,3.2
19,270,0,projected_dynamic,34,223.0,132.0,0,0,0,3.0
20,267,3,projected_dynamic,35,225.0,123.0,0,0,0,2.933333333333333
21,266,1,projected_dynamic,36,217.0,126.0,0,0,0,2.7333333333333334
22,259,7,projected_dynamic,37,218.0,123.0,0,0,0,2.8
23,259,0,projected_dynamic,38,218.0,120.0,0,0,0,2.7333333333333334
24,258,1,projected_dynamic,39,223.0,105.0,0,0,0,2.6666666666666665
25,258,0,projected_dynamic,40,217.0,114.0,0,0,0,2.3333333333333335
26,255,3,projected_dynamic,41,221.0,96.0,0,0,0,2.533333333333333
27,253,2,projected_dynamic,42,220.0,93.0,0,0,0,2.1333333333333333
28,251,2,projected_dynamic,43,217.0,96.0,0,0,0,2.066666666666667
29,249,2,projected_dynamic,44,218.0,90.0,0,0,0,2.1333333333333333
30,248,1,projected_dynamic,45,218.0,84.0,0,0,0,2.0
31,246,2,projected_dynamic,46,211.0,90.0,0,0,0,1.8666666666666667
32,241,5,projected_dynamic,47,208.0,93.0,0,0,0,2.0
33,239,2,projected_dynamic,48,206.0,96.0,0,0,0,2.066666666666667
34,238,1,projected_dynamic,49,209.0,87.0,0,0,0,2.1333333333333333
35,238,0,projected_dynamic,50,204.0,93.0,0,0,0,1.9333333333333333
36,235,3,projected_dynamic,51,209.0,75.0,0,0,0,2.066666666666667
37,234,1,projected_dynamic,52,201.0,87.0,0,0,0,1.6666666666666667
38,230,4,projected_dynamic,53,200.0,87.0,0,0,0,1.9333333333333333
39,229,1,projected_dynamic,54,196.0,93.0,0,0,0,1.9333333333333333
40,227,2,projected_dynamic,55,187.0,102.0,0,0,0,2.066666666666667
41,221,6,projected_dynamic,56,187.0,99.0,0,0,0,2.2666666666666666
42,220,1,projected_dynamic,57,185.0,99.0,0,0,0,2.2
43,218,2,projected_dynamic,58,187.0,93.0,0,0,0,2.2
44,218,0,projected_dynamic,59,188.0,90.0,0,0,0,2.066666666666667
45,218,0,projected_dynamic,60,178.0,102.0,0,0,0,2.0
46,212,6,projected_dynamic,61,173.0,102.0,0,0,0,2.2666666666666666
47,207,5,projected_dynamic,62,175.0,96.0,0,0,0,2.2666666666666666
48,207,0,projected_dynamic,63,174.0,96.0,0,0,0,2.1333333333333333
49,206,1,projected_dynamic,64,172.0,99.0,0,0,0,2.1333333333333333
50,205,1,projected_dynamic,65,173.0,93.0,0,0,0,2.2
51,204,1,projected_dynamic,66,174.0,90.0,0,0,0,2.066666666666667
52,204,0,projected_dynamic,67,176.0,81.0,0,0,0,2.0
53,203,1,projected_dynamic,68,169.0,90.0,0,0,0,1.8
54,199,4,projected_dynamic,69,161.0,99.0,0,0,0,2.0
55,194,5,projected_dynamic,70,165.0,84.0,0,0,0,2.2
56,193,1,projected_dynamic,71,160.0,90.0,0,0,0,1.8666666666666667
57,190,3,projected_dynamic,72,158.0,90.0,0,0,0,2.0
58,188,2,projected_dynamic,73,152.0,99.0,0,0,0,2.0
59,185,3,projected_dynamic,74,148.0,105.0,0,0,0,2.2
60,183,2,projected_dynamic,75,148.0,96.0,0,0,0,2.3333333333333335
61,180,3,projected_dynamic,76,121.0,129.0,23,23,0,2.1333333333333333
62,164,16,projected_dynamic,77,130.0,150.0,37,37,0,2.8666666666666667
63,157,7,projected_dynamic,78,160.0,159.0,17,0,0,3.3333333333333335
64,153,4,projected_dynamic,79,157.0,162.0,23,23,0,3.533333333333333
65,151,2,projected_dynamic,80,165.0,183.0,39,39,0,3.6
66,143,8,projected_dynamic,81,198.0,192.0,16,0,0,4.066666666666666
67,140,3,projected_dynamic,82,183.0,213.0,54,54,0,4.266666666666667
68,132,8,projected_dynamic,83,197.0,267.0,100,100,0,4.733333333333333
69,110,22,projected_dynamic,84,296.0,261.0,0,0,0,5.933333333333334
70,107,3,projected_dynamic,85,275.0,291.0,49,49,0,5.8
71,119,11,projected_dynamic,86,321.0,291.0,3,0,23,6.466666666666667
72,155,3,projected_dynamic,87,311.0,303.0,26,0,39,6.466666666666667
73,149,6,projected_dynamic,88,310.0,300.0,24,0,0,6.733333333333333
74,147,2,projected_dynamic,89,312.0,294.0,15,0,0,6.666666666666667
75,147,0,projected_dynamic,90,275.0,345.0,109,109,0,6.533333333333333
76,281,20,projected_dynamic,91,382.0,324.0,0,0,154,7.666666666666667
77,272,9,projected_dynamic,92,379.0,318.0,0,0,0,7.2
78,304,5,projected_dynamic,93,381.0,309.0,0,0,37,7.066666666666666
79,303,1,projected_dynamic,94,359.0,339.0,18,0,0,6.866666666666666
80,291,12,projected_dynamic,95,349.0,342.0,32,0,0,7.533333333333333
81,282,9,projected_dynamic,96,334.0,360.0,66,66,0,7.6
82,273,9,projected_dynamic,97,394.0,357.0,3,0,0,8.0
83,266,7,projected_dynamic,98,410.0,300.0,0,0,0,7.933333333333334
84,263,3,projected_dynamic,99,383.0,336.0,0,0,0,6.666666666666667
85,248,15,projected_dynamic,100,380.0,324.0,0,0,0,7.466666666666667
86,241,7,projected_dynamic,101,359.0,351.0,32,0,0,7.2
87,229,12,projected_dynamic,102,315.0,408.0,139,139,0,7.8
88,253,25,projected_dynamic,103,440.0,426.0,34,0,49,9.066666666666666
89,245,8,projected_dynamic,104,434.0,435.0,50,50,0,9.466666666666667
90,242,3,projected_dynamic,105,496.0,387.0,0,0,0,9.666666666666666
91,238,4,projected_dynamic,106,499.0,369.0,0,0,0,8.6
92,258,3,projected_dynamic,107,500.0,360.0,0,0,23,8.2
93,256,2,projected_dynamic,108,495.0,366.0,0,0,0,8.0
94,253,3,projected_dynamic,109,505.0,333.0,0,0,0,8.133333333333333
95,252,1,projected_dynamic,110,512.0,309.0,0,0,0,7.4
96,251,1,projected_dynamic,111,521.0,282.0,0,0,0,6.866666666666666
