day,current_inventory,demand,reorder_method,inventory_reference_day,inventory_reference,effective_reorder_point,effective_reorder_quantity,placed_order_quantity,received_order_quantity,forecast
0,250,,projected_dynamic,15,175,225.0,75,75,0,
1,250,0,projected_dynamic,16,299.5,67.5,0,0,0,5
2,247,3,projected_dynamic,17,301.0,60.0,0,0,0,1.5
3,246,1,projected_dynamic,18,282.25,101.25,0,0,0,1.3333333333333333
4,241,5,projected_dynamic,19,281.0,99.0,0,0,0,2.25
5,239,2,projected_dynamic,20,272.5,112.5,0,0,0,2.2
6,235,4,projected_dynamic,21,277.86,96.43,0,0,0,2.5
7,235,0,projected_dynamic,22,281.88,84.38,0,0,0,2.142857142857143
8,235,0,projected_dynamic,23,269.0,105.0,0,0,0,1.875
9,229,6,projected_dynamic,24,265.0,108.0,0,0,0,2.3333333333333335
10,226,3,projected_dynamic,25,254.09,122.73,0,0,0,2.4
11,220,6,projected_dynamic,26,248.5,127.5,0,0,0,2.727272727272727
12,216,4,projected_dynamic,27,245.31,128.08,0,0,0,2.8333333333333335
13,213,3,projected_dynamic,28,242.14,128.57,0,0,0,2.8461538461538463
14,210,3,projected_dynamic,29,243.0,123.0,0,0,0,2.857142857142857
15,209,1,projected_dynamic,30,223.0,153.0,0,0,0,2.7333333333333334
16,199,10,projected_dynamic,31,216.0,159.0,0,0,0,3.4
17,194,5,projected_dynamic,32,209.0,168.0,0,0,0,3.533333333333333
18,190,4,projected_dynamic,33,210.0,159.0,0,0,0,3.7333333333333334
19,188,2,projected_dynamic,34,210.0,156.0,0,0,0,3.533333333333333
20,187,1,projected_dynamic,35,214.0,144.0,0,0,0,3.466666666666667
21,187,0,projected_dynamic,36,202.0,162.0,0,0,0,3.2
22,256,6,projected_dynamic,37,178.0,198.0,43,43,75,3.6
23,244,12,projected_dynamic,38,223.0,186.0,0,0,0,4.4
24,242,2,projected_dynamic,39,224.0,180.0,0,0,0,4.133333333333334
25,241,1,projected_dynamic,40,220.0,177.0,0,0,0,4.0
26,236,5,projected_dynamic,41,222.0,168.0,0,0,0,3.933333333333333
27,235,1,projected_dynamic,42,219.0,168.0,0,0,0,3.7333333333333334
28,232,3,projected_dynamic,43,220.0,162.0,0,0,0,3.7333333333333334
29,231,1,projected_dynamic,44,219.0,162.0,0,0,0,3.6
30,230,1,projected_dynamic,45,227.0,135.0,0,0,0,3.6
31,272,1,projected_dynamic,46,230.0,123.0,0,0,43,3.0
32,271,1,projected_dynamic,47,224.0,126.0,0,0,0,2.7333333333333334
33,266,5,projected_dynamic,48,226.0,120.0,0,0,0,2.8
34,266,0,projected_dynamic,49,227.0,117.0,0,0,0,2.6666666666666665
35,266,0,projected_dynamic,50,227.0,117.0,0,0,0,2.6
36,266,0,projected_dynamic,51,227.0,108.0,0,0,0,2.6
37,263,3,projected_dynamic,52,231.0,84.0,0,0,0,2.4
38,259,4,projected_dynamic,53,229.0,84.0,0,0,0,1.8666666666666667
39,257,2,projected_dynamic,54,228.0,84.0,0,0,0,1.8666666666666667
40,256,1,projected_dynamic,55,231.0,72.0,0,0,0,1.8666666666666667
41,255,1,projected_dynamic,56,228.0,75.0,0,0,0,1.6
42,253,2,projected_dynamic,57,231.0,66.0,0,0,0,1.6666666666666667
