day,current_inventory,demand,reorder_method,inventory_reference_day,inventory_reference,effective_reorder_point,effective_reorder_quantity,placed_order_quantity,received_order_quantity,forecast
0,250,,projected_dynamic,15,174,225.0,76,76,0,
1,249,1,projected_dynamic,16,300.5,67.5,0,0,0,5
2,247,2,projected_dynamic,17,308.0,45.0,0,0,0,1.5
3,247,0,projected_dynamic,18,297.5,67.5,0,0,0,1.0
4,244,3,projected_dynamic,19,286.0,90.0,0,0,0,1.5
5,240,4,projected_dynamic,20,280.5,97.5,0,0,0,2.0
6,237,3,projected_dynamic,21,282.0,90.0,0,0,0,2.1666666666666665
7,236,1,projected_dynamic,22,277.12,95.62,0,0,0,2.0
8,233,3,projected_dynamic,23,272.67,100.0,0,0,0,2.125
9,306,3,projected_dynamic,24,261.0,117.0,0,0,76,2.2222222222222223
10,300,6,projected_dynamic,25,255.09,122.73,0,0,0,2.6
11,296,4,projected_dynamic,26,249.5,127.5,0,0,0,2.727272727272727
12,292,4,projected_dynamic,27,244.15,131.54,0,0,0,2.8333333333333335
13,288,4,projected_dynamic,28,239.0,135.0,0,0,0,2.923076923076923
14,284,4,projected_dynamic,29,230.0,144.0,0,0,0,3.0
15,278,6,projected_dynamic,30,227.0,147.0,0,0,0,3.2
16,276,2,projected_dynamic,31,219.0,156.0,0,0,0,3.2666666666666666
17,271,5,projected_dynamic,32,213.0,165.0,0,0,0,3.466666666666667
18,268,3,projected_dynamic,33,210.0,165.0,0,0,0,3.6666666666666665
19,265,3,projected_dynamic,34,214.0,153.0,0,0,0,3.6666666666666665
20,265,0,projected_dynamic,35,209.0,156.0,0,0,0,3.4
21,261,4,projected_dynamic,36,208.0,156.0,0,0,0,3.466666666666667
22,260,1,projected_dynamic,37,211.0,147.0,0,0,0,3.466666666666667
23,260,0,projected_dynamic,38,208.0,147.0,0,0,0,3.2666666666666666
24,257,3,projected_dynamic,39,212.0,132.0,0,0,0,3.2666666666666666
25,256,1,projected_dynamic,40,210.0,129.0,0,0,0,2.933333333333333
26,253,3,projected_dynamic,41,210.0,123.0,0,0,0,2.8666666666666667
27,251,2,projected_dynamic,42,204.0,126.0,0,0,0,2.7333333333333334
28,246,5,projected_dynamic,43,206.0,117.0,0,0,0,2.8
29,245,1,projected_dynamic,44,194.0,126.0,0,0,0,2.6
30,236,9,projected_dynamic,45,186.0,135.0,0,0,0,2.8
31,231,5,projected_dynamic,46,181.0,135.0,0,0,0,3.0
32,226,5,projected_dynamic,47,180.0,132.0,0,0,0,3.0
33,224,2,projected_dynamic,48,173.0,138.0,0,0,0,2.933333333333333
34,219,5,projected_dynamic,49,169.0,144.0,0,0,0,3.066666666666667
35,217,2,projected_dynamic,50,169.0,138.0,0,0,0,3.2
36,215,2,projected_dynamic,51,168.0,138.0,0,0,0,3.066666666666667
37,214,1,projected_dynamic,52,168.0,138.0,0,0,0,3.066666666666667
38,214,0,projected_dynamic,53,167.0,135.0,0,0,0,3.066666666666667
39,212,2,projected_dynamic,54,168.0,132.0,0,0,0,3.0
40,212,0,projected_dynamic,55,169.0,126.0,0,0,0,2.933333333333333
41,211,1,projected_dynamic,56,167.0,126.0,0,0,0,2.8
42,209,2,projected_dynamic,57,166.0,120.0,0,0,0,2.8
43,206,3,projected_dynamic,58,165.0,120.0,0,0,0,2.6666666666666665
44,205,1,projected_dynamic,59,168.0,102.0,0,0,0,2.6666666666666665
45,202,3,projected_dynamic,60,165.0,99.0,0,0,0,2.2666666666666666
46,198,4,projected_dynamic,61,170.0,84.0,0,0,0,2.2
47,198,0,projected_dynamic,62,170.0,81.0,0,0,0,1.8666666666666667
48,197,1,projected_dynamic,63,169.0,75.0,0,0,0,1.8
49,194,3,projected_dynamic,64,169.0,72.0,0,0,0,1.6666666666666667
50,193,1,projected_dynamic,65,171.0,66.0,0,0,0,1.6
51,193,0,projected_dynamic,66,166.0,72.0,0,0,0,1.4666666666666666
52,190,3,projected_dynamic,67,166.0,72.0,0,0,0,1.6
53,190,0,projected_dynamic,68,152.0,90.0,0,0,0,1.6
54,182,8,projected_dynamic,69,150.0,93.0,0,0,0,2.0
55,181,1,projected_dynamic,70,149.0,93.0,0,0,0,2.066666666666667
56,180,1,projected_dynamic,71,147.0,93.0,0,0,0,2.066666666666667
57,178,2,projected_dynamic,72,144.0,93.0,0,0,0,2.066666666666667
58,175,3,projected_dynamic,73,141.0,96.0,0,0,0,2.066666666666667
59,173,2,projected_dynamic,74,140.0,93.0,0,0,0,2.1333333333333333
60,171,2,projected_dynamic,75,134.0,96.0,0,0,0,2.066666666666667
61,166,5,projected_dynamic,76,120.0,117.0,10,0,0,2.1333333333333333
62,159,7,projected_dynamic,77,109.0,132.0,38,38,0,2.6
63,153,6,projected_dynamic,78,148.0,126.0,0,0,0,2.933333333333333
64,152,1,projected_dynamic,79,141.0,135.0,9,0,0,2.8
65,148,4,projected_dynamic,80,135.0,144.0,25,25,0,3.0
66,145,3,projected_dynamic,81,159.0,141.0,0,0,0,3.2
67,143,2,projected_dynamic,82,157.0,144.0,3,0,0,3.1333333333333333
68,142,1,projected_dynamic,83,155.0,135.0,0,0,0,3.2
69,137,5,projected_dynamic,84,152.0,138.0,2,0,0,3.0
70,135,2,projected_dynamic,85,125.0,177.0,72,72,0,3.066666666666667
71,121,14,projected_dynamic,86,197.0,174.0,0,0,0,3.933333333333333
72,120,1,projected_dynamic,87,200.0,165.0,0,0,0,3.8666666666666667
73,120,0,projected_dynamic,88,202.0,159.0,0,0,0,3.6666666666666665
74,120,0,projected_dynamic,89,192.0,171.0,0,0,0,3.533333333333333
75,139,6,projected_dynamic,90,191.0,165.0,0,0,25,3.8
76,136,3,projected_dynamic,91,194.0,150.0,0,0,0,3.6666666666666665
77,172,2,projected_dynamic,92,194.0,141.0,0,0,38,3.3333333333333335
78,169,3,projected_dynamic,93,193.0,141.0,0,0,0,3.1333333333333333
79,168,1,projected_dynamic,94,191.0,138.0,0,0,0,3.1333333333333333
80,165,3,projected_dynamic,95,170.0,165.0,14,0,0,3.066666666666667
81,153,12,projected_dynamic,96,164.0,171.0,27,27,0,3.6666666666666665
82,149,4,projected_dynamic,97,140.0,246.0,134,134,0,3.8
83,123,26,projected_dynamic,98,255.0,267.0,42,42,0,5.466666666666667
84,111,12,projected_dynamic,99,299.0,261.0,0,0,0,5.933333333333334
85,111,0,projected_dynamic,100,285.0,261.0,6,0,0,5.8
86,97,14,projected_dynamic,101,280.0,267.0,17,0,0,5.8
87,94,3,projected_dynamic,102,276.0,273.0,28,0,0,5.933333333333334
88,92,2,projected_dynamic,103,256.0,303.0,81,81,0,6.066666666666666
89,82,10,projected_dynamic,104,339.0,291.0,0,0,0,6.733333333333333
90,149,2,projected_dynamic,105,334.0,294.0,0,0,69,6.466666666666667
91,217,4,projected_dynamic,106,336.0,288.0,0,0,72,6.533333333333333
92,217,0,projected_dynamic,107,327.0,297.0,4,0,0,6.4
93,211,6,projected_dynamic,108,324.0,300.0,10,0,0,6.6
94,209,2,projected_dynamic,109,321.0,300.0,13,0,0,6.666666666666667
95,206,3,projected_dynamic,110,309.0,300.0,25,0,0,6.666666666666667
96,194,12,projected_dynamic,111,295.0,315.0,55,55,0,6.666666666666667
97,185,9,projected_dynamic,112,362.0,258.0,0,0,0,7.0
98,312,7,projected_dynamic,113,370.0,228.0,0,0,134,5.733333333333333
99,310,2,projected_dynamic,114,366.0,234.0,0,0,0,5.066666666666666
100,308,2,projected_dynamic,115,374.0,201.0,0,0,0,5.2
101,305,3,projected_dynamic,116,377.0,192.0,0,0,0,4.466666666666667
102,305,0,projected_dynamic,117,375.0,192.0,0,0,0,4.266666666666667
103,303,2,projected_dynamic,118,365.0,192.0,0,0,0,4.266666666666667
104,293,10,projected_dynamic,119,357.0,201.0,0,0,0,4.266666666666667
105,288,5,projected_dynamic,120,353.0,201.0,0,0,0,4.466666666666667
106,284,4,projected_dynamic,121,345.0,213.0,0,0,0,4.466666666666667
107,280,4,projected_dynamic,122,351.0,195.0,0,0,0,4.733333333333333
108,280,0,projected_dynamic,123,345.0,201.0,0,0,0,4.333333333333333
109,276,4,projected_dynamic,124,342.0,201.0,0,0,0,4.466666666666667
110,273,3,projected_dynamic,125,352.0,168.0,0,0,0,4.466666666666667
111,353,1,projected_dynamic,126,355.0,150.0,0,0,81,3.7333333333333334
112,350,3,projected_dynamic,127,346.0,153.0,0,0,0,3.3333333333333335
113,397,8,projected_dynamic,128,338.0,162.0,0,0,55,3.4
114,392,5,projected_dynamic,129,330.0,171.0,0,0,0,3.6
115,387,5,projected_dynamic,130,319.0,183.0,0,0,0,3.8
116,380,7,projected_dynamic,131,315.0,189.0,0,0,0,4.066666666666666
117,378,2,projected_dynamic,132,315.0,186.0,0,0,0,4.2
118,377,1,projected_dynamic,133,325.0,156.0,0,0,0,4.133333333333334
119,377,0,projected_dynamic,134,322.0,153.0,0,0,0,3.466666666666667
120,373,4,projected_dynamic,135,310.0,165.0,0,0,0,3.4
121,365,8,projected_dynamic,136,312.0,156.0,0,0,0,3.6666666666666665
122,364,1,projected_dynamic,137,308.0,162.0,0,0,0,3.466666666666667
123,362,2,projected_dynamic,138,308.0,156.0,0,0,0,3.6
124,360,2,projected_dynamic,139,279.0,195.0,0,0,0,3.466666666666667
125,344,16,projected_dynamic,140,276.0,198.0,0,0,0,4.333333333333333
126,342,2,projected_dynamic,141,277.0,192.0,0,0,0,4.4
127,341,1,projected_dynamic,142,275.0,183.0,0,0,0,4.266666666666667
128,336,5,projected_dynamic,143,278.0,171.0,0,0,0,4.066666666666666
129,335,1,projected_dynamic,144,283.0,156.0,0,0,0,3.8
130,335,0,projected_dynamic,145,290.0,135.0,0,0,0,3.466666666666667
131,335,0,projected_dynamic,146,284.0,141.0,0,0,0,3.0
132,331,4,projected_dynamic,147,279.0,147.0,0,0,0,3.1333333333333333
133,328,3,projected_dynamic,148,269.0,162.0,0,0,0,3.2666666666666666
134,323,5,projected_dynamic,149,261.0,168.0,0,0,0,3.6
135,317,6,projected_dynamic,150,267.0,147.0,0,0,0,3.7333333333333334
136,316,1,projected_dynamic,151,262.0,153.0,0,0,0,3.2666666666666666
137,313,3,projected_dynamic,152,254.0,162.0,0,0,0,3.4
138,308,5,projected_dynamic,153,244.0,174.0,0,0,0,3.6
139,302,6,projected_dynamic,154,250.0,141.0,0,0,0,3.8666666666666667
140,297,5,projected_dynamic,155,248.0,141.0,0,0,0,3.1333333333333333
141,295,2,projected_dynamic,156,223.0,177.0,0,0,0,3.1333333333333333
142,282,13,projected_dynamic,157,224.0,168.0,0,0,0,3.933333333333333
143,280,2,projected_dynamic,158,223.0,168.0,0,0,0,3.7333333333333334
144,279,1,projected_dynamic,159,215.0,180.0,0,0,0,3.7333333333333334
145,275,4,projected_dynamic,160,209.0,189.0,1,0,0,4.0
146,272,3,projected_dynamic,161,209.0,183.0,0,0,0,4.2
147,270,2,projected_dynamic,162,206.0,183.0,0,0,0,4.066666666666666
148,267,3,projected_dynamic,163,209.0,171.0,0,0,0,4.066666666666666
149,266,1,projected_dynamic,164,201.0,174.0,0,0,0,3.8
150,259,7,projected_dynamic,165,202.0,171.0,0,0,0,3.8666666666666667
151,259,0,projected_dynamic,166,187.0,189.0,23,23,0,3.8
152,250,9,projected_dynamic,167,215.0,174.0,0,0,0,4.2
153,250,0,projected_dynamic,168,209.0,174.0,0,0,0,3.8666666666666667
154,244,6,projected_dynamic,169,210.0,165.0,0,0,0,3.8666666666666667
155,242,2,projected_dynamic,170,158.0,240.0,109,109,0,3.6666666666666665
156,215,27,projected_dynamic,171,276.0,207.0,0,0,0,5.333333333333333
157,236,2,projected_dynamic,172,272.0,210.0,0,0,23,4.6
158,233,3,projected_dynamic,173,257.0,231.0,0,0,0,4.666666666666667
159,225,8,projected_dynamic,174,253.0,231.0,4,0,0,5.133333333333334
160,221,4,projected_dynamic,175,210.0,291.0,114,114,0,5.133333333333334
161,198,23,projected_dynamic,176,324.0,288.0,0,0,0,6.466666666666667
162,197,1,projected_dynamic,177,327.0,279.0,0,0,0,6.4
163,197,0,projected_dynamic,178,310.0,303.0,27,0,0,6.2
164,188,9,projected_dynamic,179,293.0,318.0,61,61,0,6.733333333333333
165,285,12,projected_dynamic,180,332.0,351.0,59,59,109,7.066666666666666
166,274,11,projected_dynamic,181,398.0,327.0,0,0,0,7.8
167,273,1,projected_dynamic,182,396.0,330.0,0,0,0,7.266666666666667
168,272,1,projected_dynamic,183,402.0,312.0,0,0,0,7.333333333333333
169,386,0,projected_dynamic,184,404.0,306.0,0,0,114,6.933333333333334
170,386,0,projected_dynamic,185,411.0,255.0,0,0,0,6.8
171,376,10,projected_dynamic,186,407.0,258.0,0,0,0,5.666666666666667
172,373,3,projected_dynamic,187,386.0,285.0,0,0,0,5.733333333333333
173,361,12,projected_dynamic,188,384.0,276.0,0,0,0,6.333333333333333
174,356,5,projected_dynamic,189,388.0,264.0,0,0,0,6.133333333333334
175,356,0,projected_dynamic,190,377.0,246.0,0,0,0,5.866666666666666
176,339,17,projected_dynamic,191,378.0,243.0,0,0,0,5.466666666666667
177,339,0,projected_dynamic,192,376.0,246.0,0,0,0,5.4
178,338,1,projected_dynamic,193,383.0,222.0,0,0,0,5.466666666666667
179,337,1,projected_dynamic,194,375.0,216.0,0,0,0,4.933333333333334
180,327,10,projected_dynamic,195,372.0,204.0,0,0,0,4.8
181,379,7,projected_dynamic,196,371.0,204.0,0,0,59,4.533333333333333
182,378,1,projected_dynamic,197,350.0,234.0,0,0,0,4.533333333333333
183,367,11,projected_dynamic,198,350.0,234.0,0,0,0,5.2
184,367,0,projected_dynamic,199,332.0,261.0,0,0,0,5.2
185,358,9,projected_dynamic,200,338.0,237.0,0,0,0,5.8
186,356,2,projected_dynamic,201,333.0,240.0,0,0,0,5.266666666666667
187,352,4,projected_dynamic,202,331.0,225.0,0,0,0,5.333333333333333
188,406,7,projected_dynamic,203,324.0,228.0,0,0,61,5.0
189,400,6,projected_dynamic,204,322.0,231.0,0,0,0,5.066666666666666
190,399,1,projected_dynamic,205,281.0,267.0,16,0,0,5.133333333333334
191,370,29,projected_dynamic,206,275.0,276.0,32,32,0,5.933333333333334
192,367,3,projected_dynamic,207,296.0,291.0,28,0,0,6.133333333333334
193,361,6,projected_dynamic,208,259.0,345.0,125,125,0,6.466666666666667
194,342,19,projected_dynamic,209,390.0,321.0,0,0,0,7.666666666666667
195,340,2,projected_dynamic,210,387.0,315.0,0,0,0,7.133333333333334
196,335,5,projected_dynamic,211,382.0,321.0,0,0,0,7.0
197,332,3,projected_dynamic,212,391.0,291.0,0,0,0,7.133333333333334
198,331,1,projected_dynamic,213,353.0,348.0,34,0,0,6.466666666666667
199,312,19,projected_dynamic,214,346.0,345.0,38,0,0,7.733333333333333
200,304,8,projected_dynamic,215,342.0,348.0,45,45,0,7.666666666666667
201,301,3,projected_dynamic,216,367.0,372.0,47,47,0,7.733333333333333
202,289,12,projected_dynamic,217,419.0,354.0,0,0,0,8.266666666666667
203,288,1,projected_dynamic,218,411.0,357.0,0,0,0,7.866666666666666
204,406,7,projected_dynamic,219,372.0,414.0,88,88,125,7.933333333333334
205,386,20,projected_dynamic,220,483.0,336.0,0,0,0,9.2
206,383,3,projected_dynamic,221,482.0,333.0,0,0,0,7.466666666666667
207,381,2,projected_dynamic,222,464.0,351.0,0,0,0,7.4
208,414,12,projected_dynamic,223,431.0,372.0,0,0,45,7.8
209,420,26,projected_dynamic,224,423.0,381.0,1,0,32,8.266666666666667
210,415,5,projected_dynamic,225,420.0,378.0,0,0,0,8.466666666666667
211,411,4,projected_dynamic,226,397.0,408.0,57,57,0,8.4
212,398,13,projected_dynamic,227,413.0,468.0,107,107,0,9.066666666666666
213,377,21,projected_dynamic,228,519.0,441.0,0,0,0,10.4
214,367,10,projected_dynamic,229,423.0,573.0,214,214,0,9.8
215,315,52,projected_dynamic,230,580.0,654.0,147,147,0,12.733333333333333
216,285,30,projected_dynamic,231,733.0,627.0,0,0,0,14.533333333333333
217,282,3,projected_dynamic,232,688.0,693.0,82,82,0,13.933333333333334
218,259,23,projected_dynamic,233,763.0,693.0,7,0,0,15.4
219,359,7,projected_dynamic,234,761.0,666.0,0,0,107,15.4
220,348,11,projected_dynamic,235,750.0,678.0,4,0,0,14.8
221,429,7,projected_dynamic,236,696.0,756.0,144,144,88,15.066666666666666
222,401,28,projected_dynamic,237,838.0,741.0,0,0,0,16.8
223,588,7,projected_dynamic,238,828.0,717.0,0,0,194,16.466666666666665
