day,current_inventory,demand,reorder_method,inventory_reference_day,inventory_reference,effective_reorder_point,effective_reorder_quantity,placed_order_quantity,received_order_quantity,forecast
0,250,,projected_dynamic,15,174,225.0,76,76,0,
1,249,1,projected_dynamic,16,232.5,247.5,43,43,0,5
2,239,10,projected_dynamic,17,279.0,225.0,0,0,0,5.5
3,235,4,projected_dynamic,18,297.75,168.75,0,0,0,5.0
4,235,0,projected_dynamic,19,297.0,162.0,0,0,0,3.75
5,232,3,projected_dynamic,20,295.5,157.5,0,0,0,3.6
6,229,3,projected_dynamic,21,293.57,154.29,0,0,0,3.5
7,226,3,projected_dynamic,22,285.62,163.12,0,0,0,3.4285714285714284
8,297,5,projected_dynamic,23,286.33,155.0,0,0,76,3.625
9,295,2,projected_dynamic,24,284.0,153.0,0,0,0,3.4444444444444446
10,292,3,projected_dynamic,25,253.18,200.45,0,0,0,3.4
11,277,15,projected_dynamic,26,254.25,191.25,0,0,0,4.454545454545454
12,275,2,projected_dynamic,27,250.54,190.38,0,0,0,4.25
13,271,4,projected_dynamic,28,242.64,196.07,0,0,0,4.230769230769231
14,308,6,projected_dynamic,29,245.0,186.0,0,0,43,4.357142857142857
15,307,1,projected_dynamic,30,238.0,195.0,0,0,0,4.133333333333334
16,303,4,projected_dynamic,31,246.0,168.0,0,0,0,4.333333333333333
17,302,1,projected_dynamic,32,248.0,159.0,0,0,0,3.7333333333333334
18,301,1,projected_dynamic,33,242.0,168.0,0,0,0,3.533333333333333
19,298,3,projected_dynamic,34,241.0,165.0,0,0,0,3.7333333333333334
20,296,2,projected_dynamic,35,230.0,177.0,0,0,0,3.6666666666666665
21,289,7,projected_dynamic,36,219.0,189.0,0,0,0,3.933333333333333
22,282,7,projected_dynamic,37,200.0,210.0,34,34,0,4.2
23,270,12,projected_dynamic,38,226.0,219.0,18,0,0,4.666666666666667
24,265,5,projected_dynamic,39,225.0,216.0,16,0,0,4.866666666666666
25,263,2,projected_dynamic,40,238.0,174.0,0,0,0,4.8
26,262,1,projected_dynamic,41,238.0,171.0,0,0,0,3.8666666666666667
27,261,1,projected_dynamic,42,238.0,165.0,0,0,0,3.8
28,259,2,projected_dynamic,43,240.0,153.0,0,0,0,3.6666666666666665
29,257,2,projected_dynamic,44,229.0,168.0,0,0,0,3.4
30,251,6,projected_dynamic,45,229.0,162.0,0,0,0,3.7333333333333334
31,249,2,projected_dynamic,46,222.0,171.0,0,0,0,3.6
32,245,4,projected_dynamic,47,211.0,186.0,0,0,0,3.8
33,239,6,projected_dynamic,48,206.0,189.0,4,0,0,4.133333333333334
34,235,4,projected_dynamic,49,200.0,195.0,17,0,0,4.2
