day,current_inventory,demand,reorder_method,inventory_reference_day,inventory_reference,effective_reorder_point,effective_reorder_quantity,placed_order_quantity,received_order_quantity,forecast
0,250,,projected_dynamic,15,175,225.0,75,75,0,
1,250,0,projected_dynamic,16,282.5,112.5,0,0,0,5
2,245,5,projected_dynamic,17,289.0,90.0,0,0,0,2.5
3,244,1,projected_dynamic,18,263.25,146.25,0,0,0,2.0
4,237,7,projected_dynamic,19,269.0,126.0,0,0,0,3.25
5,236,1,projected_dynamic,20,265.5,127.5,0,0,0,2.8
6,233,3,projected_dynamic,21,262.14,128.57,0,0,0,2.8333333333333335
7,230,3,projected_dynamic,22,264.62,118.12,0,0,0,2.857142857142857
8,229,1,projected_dynamic,23,261.0,120.0,0,0,0,2.625
9,226,3,projected_dynamic,24,260.0,117.0,0,0,0,2.6666666666666665
10,224,2,projected_dynamic,25,247.0,135.0,0,0,0,2.6
11,217,7,projected_dynamic,26,248.5,127.5,0,0,0,3.0
12,216,1,projected_dynamic,27,249.62,121.15,0,0,0,2.8333333333333335
13,290,1,projected_dynamic,28,250.43,115.71,0,0,75,2.6923076923076925
14,289,1,projected_dynamic,29,251.0,111.0,0,0,0,2.5714285714285716
15,288,1,projected_dynamic,30,249.0,114.0,0,0,0,2.466666666666667
16,287,1,projected_dynamic,31,252.0,102.0,0,0,0,2.533333333333333
17,286,1,projected_dynamic,32,245.0,111.0,0,0,0,2.2666666666666666
18,282,4,projected_dynamic,33,244.0,102.0,0,0,0,2.466666666666667
19,278,4,projected_dynamic,34,241.0,105.0,0,0,0,2.2666666666666666
20,276,2,projected_dynamic,35,244.0,96.0,0,0,0,2.3333333333333335
21,276,0,projected_dynamic,36,241.0,96.0,0,0,0,2.1333333333333333
22,273,3,projected_dynamic,37,242.0,93.0,0,0,0,2.1333333333333333
23,273,0,projected_dynamic,38,243.0,87.0,0,0,0,2.066666666666667
24,272,1,projected_dynamic,39,245.0,81.0,0,0,0,1.9333333333333333
25,272,0,projected_dynamic,40,250.0,63.0,0,0,0,1.8
26,271,1,projected_dynamic,41,249.0,63.0,0,0,0,1.4
27,270,1,projected_dynamic,42,240.0,75.0,0,0,0,1.4
28,265,5,projected_dynamic,43,231.0,87.0,0,0,0,1.6666666666666667
29,260,5,projected_dynamic,44,206.0,123.0,0,0,0,1.9333333333333333
30,247,13,projected_dynamic,45,207.0,120.0,0,0,0,2.7333333333333334
31,247,0,projected_dynamic,46,206.0,120.0,0,0,0,2.6666666666666665
32,246,1,projected_dynamic,47,192.0,135.0,0,0,0,2.6666666666666665
33,237,9,projected_dynamic,48,186.0,138.0,0,0,0,3.0
34,232,5,projected_dynamic,49,184.0,138.0,0,0,0,3.066666666666667
35,230,2,projected_dynamic,50,184.0,138.0,0,0,0,3.066666666666667
36,230,0,projected_dynamic,51,183.0,135.0,0,0,0,3.066666666666667
37,228,2,projected_dynamic,52,181.0,138.0,0,0,0,3.0
38,227,1,projected_dynamic,53,182.0,135.0,0,0,0,3.066666666666667
39,227,0,projected_dynamic,54,178.0,141.0,0,0,0,3.0
40,225,2,projected_dynamic,55,173.0,147.0,0,0,0,3.1333333333333333
41,222,3,projected_dynamic,56,172.0,147.0,0,0,0,3.2666666666666666
42,221,1,projected_dynamic,57,175.0,135.0,0,0,0,3.2666666666666666
43,220,1,projected_dynamic,58,176.0,126.0,0,0,0,3.0
44,218,2,projected_dynamic,59,187.0,90.0,0,0,0,2.8
45,217,1,projected_dynamic,60,185.0,93.0,0,0,0,2.0
46,216,1,projected_dynamic,61,180.0,99.0,0,0,0,2.066666666666667
47,213,3,projected_dynamic,62,169.0,102.0,0,0,0,2.2
48,203,10,projected_dynamic,63,172.0,90.0,0,0,0,2.2666666666666666
49,202,1,projected_dynamic,64,170.0,90.0,0,0,0,2.0
50,200,2,projected_dynamic,65,162.0,102.0,0,0,0,2.0
51,196,4,projected_dynamic,66,162.0,99.0,0,0,0,2.2666666666666666
52,195,1,projected_dynamic,67,147.0,120.0,0,0,0,2.2
53,187,8,projected_dynamic,68,145.0,123.0,0,0,0,2.6666666666666665
54,186,1,projected_dynamic,69,145.0,120.0,0,0,0,2.7333333333333334
55,185,1,projected_dynamic,70,148.0,111.0,0,0,0,2.6666666666666665
56,185,0,projected_dynamic,71,147.0,111.0,0,0,0,2.466666666666667
57,184,1,projected_dynamic,72,140.0,120.0,0,0,0,2.466666666666667
58,180,4,projected_dynamic,73,136.0,123.0,1,0,0,2.6666666666666665
59,177,3,projected_dynamic,74,127.0,135.0,23,23,0,2.7333333333333334
60,172,5,projected_dynamic,75,145.0,141.0,12,0,0,3.0
61,169,3,projected_dynamic,76,142.0,141.0,15,0,0,3.1333333333333333
62,166,3,projected_dynamic,77,150.0,114.0,0,0,0,3.1333333333333333
63,165,1,projected_dynamic,78,143.0,123.0,0,0,0,2.533333333333333
64,161,4,projected_dynamic,79,137.0,129.0,7,0,0,2.7333333333333334
65,157,4,projected_dynamic,80,129.0,135.0,21,21,0,2.8666666666666667
66,151,6,projected_dynamic,81,143.0,144.0,17,17,0,3.0
67,147,4,projected_dynamic,82,164.0,126.0,0,0,0,3.2
68,145,2,projected_dynamic,83,155.0,138.0,0,0,0,2.8
69,140,5,projected_dynamic,84,150.0,144.0,10,0,0,3.066666666666667
70,137,3,projected_dynamic,85,134.0,168.0,53,53,0,3.2
71,129,8,projected_dynamic,86,188.0,165.0,0,0,0,3.7333333333333334
72,129,0,projected_dynamic,87,186.0,162.0,0,0,0,3.6666666666666665
73,143,3,projected_dynamic,88,165.0,189.0,45,45,17,3.6
74,131,12,projected_dynamic,89,203.0,192.0,11,0,0,4.2
75,125,6,projected_dynamic,90,192.0,204.0,35,35,0,4.266666666666667
76,118,7,projected_dynamic,91,226.0,201.0,0,0,0,4.533333333333333
77,116,2,projected_dynamic,92,219.0,210.0,15,0,0,4.466666666666667
78,112,4,projected_dynamic,93,197.0,237.0,67,67,0,4.666666666666667
79,122,13,projected_dynamic,94,244.0,261.0,47,47,23,5.266666666666667
80,110,12,projected_dynamic,95,295.0,246.0,0,0,0,5.8
81,109,1,projected_dynamic,96,239.0,324.0,121,121,0,5.466666666666667
82,132,30,projected_dynamic,97,356.0,327.0,8,0,53,7.2
83,129,3,projected_dynamic,98,335.0,351.0,56,56,0,7.266666666666667
