day,current_inventory,demand,reorder_method,inventory_reference_day,inventory_reference,effective_reorder_point,effective_reorder_quantity,placed_order_quantity,received_order_quantity,forecast
0,250,,projected_dynamic,15,174,225.0,76,76,0,
1,249,1,projected_dynamic,16,266.5,157.5,0,0,0,5
2,243,6,projected_dynamic,17,260.0,165.0,0,0,0,3.5
3,239,4,projected_dynamic,18,273.75,123.75,0,0,0,3.6666666666666665
4,239,0,projected_dynamic,19,254.0,162.0,0,0,0,2.75
5,232,7,projected_dynamic,20,259.5,142.5,0,0,0,3.6
6,231,1,projected_dynamic,21,256.86,141.43,0,0,0,3.1666666666666665
7,228,3,projected_dynamic,22,262.75,123.75,0,0,0,3.142857142857143
8,228,0,projected_dynamic,23,264.67,115.0,0,0,0,2.75
9,227,1,projected_dynamic,24,251.0,135.0,0,0,0,2.5555555555555554
10,220,7,projected_dynamic,25,248.0,135.0,0,0,0,3.0
11,217,3,projected_dynamic,26,242.75,138.75,0,0,0,3.0
12,213,4,projected_dynamic,27,237.69,141.92,0,0,0,3.0833333333333335
13,209,4,projected_dynamic,28,236.93,138.21,0,0,0,3.1538461538461537
14,283,2,projected_dynamic,29,236.0,135.0,0,0,76,3.0714285714285716
15,281,2,projected_dynamic,30,227.0,147.0,0,0,0,3.0
16,276,5,projected_dynamic,31,225.0,141.0,0,0,0,3.2666666666666666
17,272,4,projected_dynamic,32,225.0,135.0,0,0,0,3.1333333333333333
18,270,2,projected_dynamic,33,211.0,156.0,0,0,0,3.0
19,263,7,projected_dynamic,34,214.0,141.0,0,0,0,3.466666666666667
20,261,2,projected_dynamic,35,215.0,138.0,0,0,0,3.1333333333333333
21,261,0,projected_dynamic,36,196.0,162.0,0,0,0,3.066666666666667
22,250,11,projected_dynamic,37,186.0,177.0,11,0,0,3.6
23,245,5,projected_dynamic,38,169.0,201.0,55,55,0,3.933333333333333
24,236,9,projected_dynamic,39,227.0,186.0,0,0,0,4.466666666666667
25,234,2,projected_dynamic,40,214.0,201.0,10,0,0,4.133333333333334
26,226,8,projected_dynamic,41,214.0,195.0,3,0,0,4.466666666666667
27,224,2,projected_dynamic,42,216.0,186.0,0,0,0,4.333333333333333
28,223,1,projected_dynamic,43,218.0,180.0,0,0,0,4.133333333333334
29,223,0,projected_dynamic,44,216.0,180.0,0,0,0,4.0
30,221,2,projected_dynamic,45,213.0,177.0,0,0,0,4.0
31,217,4,projected_dynamic,46,217.0,165.0,0,0,0,3.933333333333333
32,217,0,projected_dynamic,47,217.0,162.0,0,0,0,3.6666666666666665
33,216,1,projected_dynamic,48,216.0,153.0,0,0,0,3.6
34,212,4,projected_dynamic,49,218.0,147.0,0,0,0,3.4
35,212,0,projected_dynamic,50,214.0,153.0,0,0,0,3.2666666666666666
36,210,2,projected_dynamic,51,217.0,132.0,0,0,0,3.4
37,206,4,projected_dynamic,52,218.0,123.0,0,0,0,2.933333333333333
38,204,2,projected_dynamic,53,225.0,99.0,0,0,0,2.7333333333333334
39,258,1,projected_dynamic,54,221.0,102.0,0,0,55,2.2
40,255,3,projected_dynamic,55,229.0,78.0,0,0,0,2.2666666666666666
41,255,0,projected_dynamic,56,229.0,75.0,0,0,0,1.7333333333333334
42,254,1,projected_dynamic,57,230.0,72.0,0,0,0,1.6666666666666667
43,254,0,projected_dynamic,58,228.0,75.0,0,0,0,1.6
44,253,1,projected_dynamic,59,226.0,75.0,0,0,0,1.6666666666666667
45,251,2,projected_dynamic,60,222.0,75.0,0,0,0,1.6666666666666667
46,247,4,projected_dynamic,61,206.0,99.0,0,0,0,1.6666666666666667
47,239,8,projected_dynamic,62,207.0,96.0,0,0,0,2.2
48,239,0,projected_dynamic,63,209.0,87.0,0,0,0,2.1333333333333333
49,238,1,projected_dynamic,64,207.0,90.0,0,0,0,1.9333333333333333
50,237,1,projected_dynamic,65,207.0,87.0,0,0,0,2.0
51,236,1,projected_dynamic,66,209.0,78.0,0,0,0,1.9333333333333333
52,235,1,projected_dynamic,67,205.0,81.0,0,0,0,1.7333333333333334
53,232,3,projected_dynamic,68,192.0,99.0,0,0,0,1.8
54,225,7,projected_dynamic,69,185.0,105.0,0,0,0,2.2
55,220,5,projected_dynamic,70,181.0,111.0,0,0,0,2.3333333333333335
56,218,2,projected_dynamic,71,182.0,108.0,0,0,0,2.466666666666667
57,218,0,projected_dynamic,72,180.0,111.0,0,0,0,2.4
58,217,1,projected_dynamic,73,175.0,117.0,0,0,0,2.466666666666667
59,214,3,projected_dynamic,74,175.0,114.0,0,0,0,2.6
60,213,1,projected_dynamic,75,165.0,123.0,0,0,0,2.533333333333333
61,206,7,projected_dynamic,76,161.0,117.0,0,0,0,2.7333333333333334
62,200,6,projected_dynamic,77,157.0,123.0,0,0,0,2.6
63,198,2,projected_dynamic,78,148.0,135.0,2,0,0,2.7333333333333334
64,193,5,projected_dynamic,79,143.0,141.0,14,0,0,3.0
65,190,3,projected_dynamic,80,140.0,144.0,20,20,0,3.1333333333333333
66,188,2,projected_dynamic,81,137.0,177.0,60,60,0,3.2
67,176,12,projected_dynamic,82,196.0,174.0,0,0,0,3.933333333333333
68,174,2,projected_dynamic,83,191.0,171.0,0,0,0,3.8666666666666667
69,168,6,projected_dynamic,84,166.0,201.0,58,58,0,3.8
70,153,15,projected_dynamic,85,218.0,207.0,13,0,0,4.466666666666667
71,149,4,projected_dynamic,86,190.0,249.0,87,87,0,4.6
72,135,14,projected_dynamic,87,264.0,267.0,33,33,0,5.533333333333333
73,128,7,projected_dynamic,88,290.0,273.0,14,0,0,5.933333333333334
74,123,5,projected_dynamic,89,287.0,276.0,20,0,0,6.066666666666666
75,121,2,projected_dynamic,90,288.0,264.0,6,0,0,6.133333333333334
76,118,3,projected_dynamic,91,290.0,252.0,0,0,0,5.866666666666666
77,136,2,projected_dynamic,92,280.0,264.0,14,0,20,5.6
78,130,6,projected_dynamic,93,275.0,264.0,19,0,0,5.866666666666666
79,125,5,projected_dynamic,94,264.0,276.0,43,43,0,5.866666666666666
80,118,7,projected_dynamic,95,281.0,312.0,66,66,0,6.133333333333334
81,104,14,projected_dynamic,96,351.0,288.0,0,0,0,6.933333333333334
82,100,4,projected_dynamic,97,349.0,288.0,0,0,0,6.4
83,131,2,projected_dynamic,98,331.0,306.0,10,0,33,6.4
84,206,12,projected_dynamic,99,340.0,270.0,0,0,87,6.8
85,203,3,projected_dynamic,100,330.0,279.0,0,0,0,6.0
86,256,7,projected_dynamic,101,340.0,243.0,0,0,60,6.2
87,254,2,projected_dynamic,102,331.0,246.0,0,0,0,5.4
88,246,8,projected_dynamic,103,326.0,246.0,0,0,0,5.466666666666667
89,299,5,projected_dynamic,104,326.0,243.0,0,0,58,5.466666666666667
90,298,1,projected_dynamic,105,325.0,240.0,0,0,0,5.4
91,339,2,projected_dynamic,106,327.0,234.0,0,0,43,5.333333333333333
92,339,0,projected_dynamic,107,331.0,219.0,0,0,0,5.2
93,338,1,projected_dynamic,108,332.0,210.0,0,0,0,4.866666666666666
94,336,2,projected_dynamic,109,337.0,192.0,0,0,0,4.666666666666667
95,335,1,projected_dynamic,110,351.0,150.0,0,0,0,4.266666666666667
96,335,0,projected_dynamic,111,349.0,147.0,0,0,0,3.3333333333333335
