day,current_inventory,demand,reorder_method,inventory_reference_day,inventory_reference,effective_reorder_point,effective_reorder_quantity,placed_order_quantity,received_order_quantity,forecast
0,250,,projected_dynamic,15,174,225.0,76,76,0,
1,249,1,projected_dynamic,16,300.5,67.5,0,0,0,5
2,247,2,projected_dynamic,17,308.0,45.0,0,0,0,1.5
3,247,0,projected_dynamic,18,307.0,45.0,0,0,0,1.0
4,246,1,projected_dynamic,19,310.0,36.0,0,0,0,1.0
5,246,0,projected_dynamic,20,308.5,37.5,0,0,0,0.8
6,245,1,projected_dynamic,21,275.71,102.86,0,0,0,0.8333333333333334
7,234,11,projected_dynamic,22,280.0,90.0,0,0,0,2.2857142857142856
8,234,0,projected_dynamic,23,283.33,80.0,0,0,0,2.0
9,234,0,projected_dynamic,24,281.0,81.0,0,0,0,1.7777777777777777
10,232,2,projected_dynamic,25,281.09,77.73,0,0,0,1.8
11,231,1,projected_dynamic,26,260.75,108.75,0,0,0,1.7272727272727273
12,221,10,projected_dynamic,27,257.08,110.77,0,0,0,2.4166666666666665
13,218,3,projected_dynamic,28,259.71,102.86,0,0,0,2.4615384615384617
14,218,0,projected_dynamic,29,252.0,111.0,0,0,0,2.2857142857142856
15,213,5,projected_dynamic,30,241.0,126.0,0,0,0,2.466666666666667
16,207,6,projected_dynamic,31,241.0,123.0,0,0,0,2.8
17,206,1,projected_dynamic,32,231.0,138.0,0,0,0,2.7333333333333334
18,201,5,projected_dynamic,33,232.0,135.0,0,0,0,3.066666666666667
19,201,0,projected_dynamic,34,220.0,153.0,0,0,0,3.0
20,195,6,projected_dynamic,35,219.0,153.0,0,0,0,3.4
21,194,1,projected_dynamic,36,220.0,135.0,0,0,0,3.4
22,189,5,projected_dynamic,37,218.0,138.0,0,0,0,3.0
23,188,1,projected_dynamic,38,218.0,138.0,0,0,0,3.066666666666667
24,188,0,projected_dynamic,39,220.0,132.0,0,0,0,3.066666666666667
25,188,0,projected_dynamic,40,221.0,129.0,0,0,0,2.933333333333333
26,264,0,projected_dynamic,41,229.0,102.0,0,0,76,2.8666666666666667
27,263,1,projected_dynamic,42,222.0,108.0,0,0,0,2.2666666666666666
28,258,5,projected_dynamic,43,214.0,120.0,0,0,0,2.4
29,254,4,projected_dynamic,44,213.0,114.0,0,0,0,2.6666666666666665
30,251,3,projected_dynamic,45,187.0,144.0,0,0,0,2.533333333333333
31,235,16,projected_dynamic,46,188.0,141.0,0,0,0,3.2
32,235,0,projected_dynamic,47,191.0,129.0,0,0,0,3.1333333333333333
33,234,1,projected_dynamic,48,177.0,150.0,0,0,0,2.8666666666666667
34,227,7,projected_dynamic,49,183.0,132.0,0,0,0,3.3333333333333335
35,227,0,projected_dynamic,50,182.0,132.0,0,0,0,2.933333333333333
36,226,1,projected_dynamic,51,185.0,120.0,0,0,0,2.933333333333333
37,225,1,projected_dynamic,52,184.0,120.0,0,0,0,2.6666666666666665
38,224,1,projected_dynamic,53,178.0,129.0,0,0,0,2.6666666666666665
39,221,3,projected_dynamic,54,178.0,129.0,0,0,0,2.8666666666666667
40,221,0,projected_dynamic,55,170.0,141.0,0,0,0,2.8666666666666667
41,217,4,projected_dynamic,56,167.0,144.0,0,0,0,3.1333333333333333
42,215,2,projected_dynamic,57,148.0,165.0,36,36,0,3.2
43,203,12,projected_dynamic,58,188.0,153.0,0,0,0,3.6666666666666665
44,203,0,projected_dynamic,59,191.0,144.0,0,0,0,3.4
45,203,0,projected_dynamic,60,207.0,96.0,0,0,0,3.2
46,203,0,projected_dynamic,61,207.0,96.0,0,0,0,2.1333333333333333
47,203,0,projected_dynamic,62,208.0,93.0,0,0,0,2.1333333333333333
48,203,0,projected_dynamic,63,203.0,90.0,0,0,0,2.066666666666667
49,197,6,projected_dynamic,64,201.0,93.0,0,0,0,2.0
50,196,1,projected_dynamic,65,202.0,90.0,0,0,0,2.066666666666667
51,196,0,projected_dynamic,66,195.0,99.0,0,0,0,2.0
52,192,4,projected_dynamic,67,188.0,108.0,0,0,0,2.2
53,188,4,projected_dynamic,68,187.0,105.0,0,0,0,2.4
54,186,2,projected_dynamic,69,181.0,114.0,0,0,0,2.3333333333333335
55,183,3,projected_dynamic,70,171.0,123.0,0,0,0,2.533333333333333
56,176,7,projected_dynamic,71,171.0,120.0,0,0,0,2.7333333333333334
57,175,1,projected_dynamic,72,171.0,102.0,0,0,0,2.6666666666666665
58,169,6,projected_dynamic,73,165.0,111.0,0,0,0,2.2666666666666666
59,166,3,projected_dynamic,74,163.0,114.0,0,0,0,2.466666666666667
60,165,1,projected_dynamic,75,161.0,117.0,0,0,0,2.533333333333333
61,164,1,projected_dynamic,76,151.0,132.0,0,0,0,2.6
62,195,5,projected_dynamic,77,149.0,135.0,1,0,36,2.933333333333333
63,194,1,projected_dynamic,78,131.0,153.0,40,40,0,3.0
64,182,12,projected_dynamic,79,166.0,159.0,11,0,0,3.4
65,179,3,projected_dynamic,80,148.0,186.0,59,59,0,3.533333333333333
66,170,9,projected_dynamic,81,189.0,207.0,41,41,0,4.133333333333334
67,159,11,projected_dynamic,82,224.0,210.0,10,0,0,4.6
68,154,5,projected_dynamic,83,218.0,216.0,23,0,0,4.666666666666667
69,150,4,projected_dynamic,84,207.0,228.0,47,47,0,4.8
70,143,7,projected_dynamic,85,255.0,216.0,0,0,0,5.066666666666666
71,140,3,projected_dynamic,86,254.0,216.0,0,0,0,4.8
72,139,1,projected_dynamic,87,258.0,201.0,0,0,0,4.8
73,178,1,projected_dynamic,88,253.0,204.0,0,0,40,4.466666666666667
74,174,4,projected_dynamic,89,248.0,210.0,0,0,0,4.533333333333333
75,171,3,projected_dynamic,90,247.0,210.0,0,0,0,4.666666666666667
76,170,1,projected_dynamic,91,250.0,198.0,0,0,0,4.666666666666667
77,210,1,projected_dynamic,92,233.0,222.0,14,0,41,4.4
78,201,9,projected_dynamic,93,237.0,198.0,0,0,0,4.933333333333334
79,197,4,projected_dynamic,94,220.0,219.0,24,0,0,4.4
80,246,10,projected_dynamic,95,227.0,195.0,0,0,59,4.866666666666666
81,245,1,projected_dynamic,96,226.0,180.0,0,0,0,4.333333333333333
82,239,6,projected_dynamic,97,213.0,192.0,1,0,0,4.0
83,230,9,projected_dynamic,98,209.0,192.0,5,0,0,4.266666666666667
84,226,4,projected_dynamic,99,210.0,180.0,0,0,0,4.266666666666667
85,223,3,projected_dynamic,100,201.0,189.0,9,0,0,4.0
86,217,6,projected_dynamic,101,196.0,195.0,21,0,0,4.2
87,214,3,projected_dynamic,102,191.0,201.0,33,33,0,4.333333333333333
88,211,3,projected_dynamic,103,188.0,249.0,89,89,0,4.466666666666667
89,191,20,projected_dynamic,104,270.0,255.0,14,0,0,5.533333333333333
90,186,5,projected_dynamic,105,271.0,252.0,10,0,0,5.666666666666667
91,186,0,projected_dynamic,106,270.0,252.0,11,0,0,5.6
92,185,1,projected_dynamic,107,263.0,249.0,14,0,0,5.6
93,177,8,projected_dynamic,108,259.0,249.0,18,0,0,5.533333333333333
94,173,4,projected_dynamic,109,267.0,222.0,0,0,0,5.533333333333333
95,219,1,projected_dynamic,110,266.0,222.0,0,0,47,4.933333333333334
96,218,1,projected_dynamic,111,270.0,207.0,0,0,0,4.933333333333334
97,217,1,projected_dynamic,112,279.0,180.0,0,0,0,4.6
98,217,0,projected_dynamic,113,277.0,177.0,0,0,0,4.0
99,214,3,projected_dynamic,114,278.0,171.0,0,0,0,3.933333333333333
100,213,1,projected_dynamic,115,274.0,168.0,0,0,0,3.8
101,208,5,projected_dynamic,116,259.0,186.0,0,0,0,3.7333333333333334
102,199,9,projected_dynamic,117,254.0,189.0,0,0,0,4.133333333333334
103,195,4,projected_dynamic,118,272.0,132.0,0,0,0,4.2
104,194,1,projected_dynamic,119,267.0,132.0,0,0,0,2.933333333333333
105,189,5,projected_dynamic,120,263.0,138.0,0,0,0,2.933333333333333
106,276,2,projected_dynamic,121,258.0,144.0,0,0,89,3.066666666666667
107,273,3,projected_dynamic,122,256.0,135.0,0,0,0,3.2
108,301,5,projected_dynamic,123,258.0,126.0,0,0,33,3.0
109,300,1,projected_dynamic,124,255.0,129.0,0,0,0,2.8
110,298,2,projected_dynamic,125,254.0,129.0,0,0,0,2.8666666666666667
111,297,1,projected_dynamic,126,251.0,132.0,0,0,0,2.8666666666666667
112,295,2,projected_dynamic,127,239.0,150.0,0,0,0,2.933333333333333
113,289,6,projected_dynamic,128,238.0,147.0,0,0,0,3.3333333333333335
114,287,2,projected_dynamic,129,229.0,159.0,0,0,0,3.2666666666666666
115,282,5,projected_dynamic,130,232.0,147.0,0,0,0,3.533333333333333
116,281,1,projected_dynamic,131,237.0,126.0,0,0,0,3.2666666666666666
117,279,2,projected_dynamic,132,239.0,117.0,0,0,0,2.8
118,278,1,projected_dynamic,133,226.0,135.0,0,0,0,2.6
119,271,7,projected_dynamic,134,225.0,129.0,0,0,0,3.0
120,268,3,projected_dynamic,135,201.0,162.0,0,0,0,2.8666666666666667
121,255,13,projected_dynamic,136,186.0,180.0,14,0,0,3.6
122,246,9,projected_dynamic,137,181.0,180.0,19,0,0,4.0
123,241,5,projected_dynamic,138,178.0,183.0,26,26,0,4.0
124,239,2,projected_dynamic,139,186.0,207.0,44,44,0,4.066666666666666
125,229,10,projected_dynamic,140,209.0,237.0,55,55,0,4.6
126,218,11,projected_dynamic,141,264.0,234.0,0,0,0,5.266666666666667
127,217,1,projected_dynamic,142,258.0,234.0,2,0,0,5.2
128,211,6,projected_dynamic,143,254.0,237.0,10,0,0,5.2
129,208,3,projected_dynamic,144,249.0,237.0,15,0,0,5.266666666666667
130,203,5,projected_dynamic,145,244.0,243.0,26,0,0,5.266666666666667
131,200,3,projected_dynamic,146,220.0,276.0,87,87,0,5.4
132,187,13,projected_dynamic,147,306.0,276.0,1,0,0,6.133333333333334
133,186,1,projected_dynamic,148,301.0,273.0,3,0,0,6.133333333333334
134,235,6,projected_dynamic,149,302.0,267.0,0,0,55,6.066666666666666
135,234,1,projected_dynamic,150,301.0,249.0,0,0,0,5.933333333333334
136,227,7,projected_dynamic,151,298.0,240.0,0,0,0,5.533333333333333
137,221,6,projected_dynamic,152,297.0,234.0,0,0,0,5.333333333333333
138,288,3,projected_dynamic,153,291.0,240.0,0,0,70,5.2
139,284,4,projected_dynamic,154,293.0,222.0,0,0,0,5.333333333333333
140,280,4,projected_dynamic,155,298.0,198.0,0,0,0,4.933333333333334
141,277,3,projected_dynamic,156,285.0,216.0,0,0,0,4.4
142,270,7,projected_dynamic,157,289.0,201.0,0,0,0,4.8
143,269,1,projected_dynamic,158,292.0,192.0,0,0,0,4.466666666666667
144,269,0,projected_dynamic,159,293.0,183.0,0,0,0,4.266666666666667
145,354,2,projected_dynamic,160,282.0,195.0,0,0,87,4.066666666666666
146,347,7,projected_dynamic,161,291.0,162.0,0,0,0,4.333333333333333
147,345,2,projected_dynamic,162,286.0,168.0,0,0,0,3.6
148,342,3,projected_dynamic,163,272.0,180.0,0,0,0,3.7333333333333334
149,332,10,projected_dynamic,164,263.0,192.0,0,0,0,4.0
150,327,5,projected_dynamic,165,262.0,183.0,0,0,0,4.266666666666667
151,323,4,projected_dynamic,166,256.0,183.0,0,0,0,4.066666666666666
152,317,6,projected_dynamic,167,257.0,177.0,0,0,0,4.066666666666666
153,316,1,projected_dynamic,168,255.0,174.0,0,0,0,3.933333333333333
154,313,3,projected_dynamic,169,251.0,174.0,0,0,0,3.8666666666666667
155,309,4,projected_dynamic,170,242.0,183.0,0,0,0,3.8666666666666667
156,303,6,projected_dynamic,171,239.0,177.0,0,0,0,4.066666666666666
157,298,5,projected_dynamic,172,236.0,180.0,0,0,0,3.933333333333333
158,296,2,projected_dynamic,173,236.0,180.0,0,0,0,4.0
159,296,0,projected_dynamic,174,236.0,177.0,0,0,0,4.0
160,295,1,projected_dynamic,175,227.0,180.0,0,0,0,3.933333333333333
161,287,8,projected_dynamic,176,229.0,174.0,0,0,0,4.0
162,287,0,projected_dynamic,177,224.0,177.0,0,0,0,3.8666666666666667
163,283,4,projected_dynamic,178,224.0,162.0,0,0,0,3.933333333333333
164,278,5,projected_dynamic,179,227.0,150.0,0,0,0,3.6
165,277,1,projected_dynamic,180,211.0,168.0,0,0,0,3.3333333333333335
166,267,10,projected_dynamic,181,211.0,159.0,0,0,0,3.7333333333333334
167,264,3,projected_dynamic,182,196.0,180.0,4,0,0,3.533333333333333
168,256,8,projected_dynamic,183,173.0,210.0,61,61,0,4.0
169,243,13,projected_dynamic,184,214.0,234.0,46,46,0,4.666666666666667
170,231,12,projected_dynamic,185,256.0,231.0,1,0,0,5.2
171,226,5,projected_dynamic,186,253.0,228.0,1,0,0,5.133333333333334
172,222,4,projected_dynamic,187,241.0,243.0,29,29,0,5.066666666666666
173,215,7,projected_dynamic,188,226.0,309.0,118,118,0,5.4
174,193,22,projected_dynamic,189,337.0,318.0,17,0,0,6.866666666666666
175,189,4,projected_dynamic,190,335.0,309.0,9,0,0,7.066666666666666
176,184,5,projected_dynamic,191,327.0,321.0,30,0,0,6.866666666666666
177,180,4,projected_dynamic,192,327.0,315.0,23,0,0,7.133333333333334
178,178,2,projected_dynamic,193,328.0,306.0,13,0,0,7.0
179,176,2,projected_dynamic,194,319.0,318.0,35,0,0,6.8
180,350,5,projected_dynamic,195,305.0,324.0,55,55,179,7.066666666666666
181,338,12,projected_dynamic,196,329.0,366.0,78,78,0,7.2
182,367,17,projected_dynamic,197,407.0,354.0,0,0,46,8.133333333333333
183,363,4,projected_dynamic,198,418.0,318.0,0,0,0,7.866666666666666
184,362,1,projected_dynamic,199,430.0,282.0,0,0,0,7.066666666666666
185,362,0,projected_dynamic,200,401.0,318.0,0,0,0,6.266666666666667
186,345,17,projected_dynamic,201,403.0,309.0,0,0,0,7.066666666666666
187,344,1,projected_dynamic,202,376.0,339.0,1,0,0,6.866666666666666
188,327,17,projected_dynamic,203,384.0,294.0,0,0,0,7.533333333333333
189,320,7,projected_dynamic,204,386.0,285.0,0,0,0,6.533333333333333
190,348,1,projected_dynamic,205,379.0,288.0,0,0,29,6.333333333333333
191,397,6,projected_dynamic,206,375.0,288.0,0,0,55,6.4
192,393,4,projected_dynamic,207,373.0,288.0,0,0,0,6.4
193,391,2,projected_dynamic,208,359.0,306.0,0,0,0,6.4
194,383,8,projected_dynamic,209,356.0,303.0,0,0,0,6.8
195,379,4,projected_dynamic,210,366.0,270.0,0,0,0,6.733333333333333
196,378,1,projected_dynamic,211,381.0,222.0,0,0,0,6.0
197,455,1,projected_dynamic,212,367.0,237.0,0,0,78,4.933333333333334
198,446,9,projected_dynamic,213,360.0,246.0,0,0,0,5.266666666666667
199,442,4,projected_dynamic,214,350.0,261.0,0,0,0,5.466666666666667
200,437,5,projected_dynamic,215,357.0,225.0,0,0,0,5.8
201,432,5,projected_dynamic,216,352.0,231.0,0,0,0,5.0
202,429,3,projected_dynamic,217,359.0,195.0,0,0,0,5.133333333333334
203,424,5,projected_dynamic,218,316.0,249.0,0,0,0,4.333333333333333
204,399,25,projected_dynamic,219,305.0,264.0,0,0,0,5.533333333333333
205,393,6,projected_dynamic,220,303.0,258.0,0,0,0,5.866666666666666
206,389,4,projected_dynamic,221,301.0,255.0,0,0,0,5.733333333333333
207,386,3,projected_dynamic,222,199.0,405.0,251,251,0,5.666666666666667
208,334,52,projected_dynamic,223,446.0,399.0,0,0,0,9.0
209,328,6,projected_dynamic,224,428.0,420.0,39,0,0,8.866666666666667
210,317,11,projected_dynamic,225,429.0,417.0,35,0,0,9.333333333333334
211,317,0,projected_dynamic,226,416.0,435.0,68,68,0,9.266666666666667
212,310,7,projected_dynamic,227,489.0,414.0,0,0,0,9.666666666666666
213,308,2,projected_dynamic,228,487.0,411.0,0,0,0,9.2
214,305,3,projected_dynamic,229,470.0,429.0,7,0,0,9.133333333333333
215,294,11,projected_dynamic,230,447.0,456.0,60,60,0,9.533333333333333
216,280,14,projected_dynamic,231,400.0,612.0,281,281,0,10.133333333333333
217,225,55,projected_dynamic,232,670.0,621.0,20,0,0,13.6
218,217,8,projected_dynamic,233,651.0,612.0,30,0,0,13.8
219,195,22,projected_dynamic,234,655.0,597.0,9,0,0,13.6
220,194,1,projected_dynamic,235,645.0,606.0,29,0,0,13.266666666666667
221,187,7,projected_dynamic,236,610.0,654.0,117,117,0,13.466666666666667
222,168,19,projected_dynamic,237,775.0,504.0,0,0,0,14.533333333333333
223,166,2,projected_dynamic,238,753.0,528.0,0,0,0,11.2
