day,current_inventory,demand,reorder_method,inventory_reference_day,inventory_reference,effective_reorder_point,effective_reorder_quantity,placed_order_quantity,received_order_quantity,forecast
0,250,,projected_dynamic,15,175,225.0,75,75,0,
1,250,0,projected_dynamic,16,274.0,135.0,0,0,0,5
2,244,6,projected_dynamic,17,271.0,135.0,0,0,0,3.0
3,241,3,projected_dynamic,18,277.5,112.5,0,0,0,3.0
4,240,1,projected_dynamic,19,269.0,126.0,0,0,0,2.5
5,236,4,projected_dynamic,20,269.0,120.0,0,0,0,2.8
6,234,2,projected_dynamic,21,268.43,115.71,0,0,0,2.6666666666666665
7,232,2,projected_dynamic,22,273.25,101.25,0,0,0,2.5714285714285716
8,232,0,projected_dynamic,23,274.33,95.0,0,0,0,2.25
9,231,1,projected_dynamic,24,250.0,135.0,0,0,0,2.111111111111111
10,220,11,projected_dynamic,25,251.73,126.82,0,0,0,3.0
11,219,1,projected_dynamic,26,250.75,123.75,0,0,0,2.8181818181818183
12,217,2,projected_dynamic,27,245.31,128.08,0,0,0,2.75
13,288,4,projected_dynamic,28,240.07,131.79,0,0,75,2.8461538461538463
14,284,4,projected_dynamic,29,239.0,129.0,0,0,0,2.9285714285714284
15,282,2,projected_dynamic,30,237.0,132.0,0,0,0,2.8666666666666667
16,281,1,projected_dynamic,31,241.0,117.0,0,0,0,2.933333333333333
17,280,1,projected_dynamic,32,236.0,120.0,0,0,0,2.6
18,276,4,projected_dynamic,33,221.0,141.0,0,0,0,2.6666666666666665
19,268,8,projected_dynamic,34,225.0,129.0,0,0,0,3.1333333333333333
20,268,0,projected_dynamic,35,225.0,126.0,0,0,0,2.8666666666666667
21,267,1,projected_dynamic,36,221.0,129.0,0,0,0,2.8
22,264,3,projected_dynamic,37,211.0,144.0,0,0,0,2.8666666666666667
23,259,5,projected_dynamic,38,208.0,147.0,0,0,0,3.2
24,257,2,projected_dynamic,39,215.0,120.0,0,0,0,3.2666666666666666
25,255,2,projected_dynamic,40,216.0,117.0,0,0,0,2.6666666666666665
26,255,0,projected_dynamic,41,218.0,111.0,0,0,0,2.6
27,255,0,projected_dynamic,42,216.0,108.0,0,0,0,2.466666666666667
28,252,3,projected_dynamic,43,212.0,108.0,0,0,0,2.4
29,248,4,projected_dynamic,44,210.0,108.0,0,0,0,2.4
30,246,2,projected_dynamic,45,211.0,105.0,0,0,0,2.4
31,246,0,projected_dynamic,46,208.0,108.0,0,0,0,2.3333333333333335
32,244,2,projected_dynamic,47,202.0,111.0,0,0,0,2.4
33,239,5,projected_dynamic,48,208.0,90.0,0,0,0,2.466666666666667
34,238,1,projected_dynamic,49,206.0,93.0,0,0,0,2.0
35,237,1,projected_dynamic,50,195.0,108.0,0,0,0,2.066666666666667
36,231,6,projected_dynamic,51,196.0,102.0,0,0,0,2.4
37,230,1,projected_dynamic,52,195.0,96.0,0,0,0,2.2666666666666666
38,227,3,projected_dynamic,53,197.0,90.0,0,0,0,2.1333333333333333
39,227,0,projected_dynamic,54,195.0,90.0,0,0,0,2.0
40,225,2,projected_dynamic,55,191.0,96.0,0,0,0,2.0
41,223,2,projected_dynamic,56,189.0,99.0,0,0,0,2.1333333333333333
42,222,1,projected_dynamic,57,186.0,99.0,0,0,0,2.2
43,219,3,projected_dynamic,58,184.0,96.0,0,0,0,2.2
44,216,3,projected_dynamic,59,164.0,123.0,0,0,0,2.1333333333333333
45,205,11,projected_dynamic,60,154.0,138.0,0,0,0,2.7333333333333334
46,200,5,projected_dynamic,61,148.0,144.0,12,0,0,3.066666666666667
47,196,4,projected_dynamic,62,137.0,153.0,34,34,0,3.2
48,188,8,projected_dynamic,63,140.0,198.0,81,81,0,3.4
49,172,16,projected_dynamic,64,220.0,198.0,0,0,0,4.4
50,171,1,projected_dynamic,65,224.0,183.0,0,0,0,4.4
51,170,1,projected_dynamic,66,223.0,183.0,0,0,0,4.066666666666666
52,169,1,projected_dynamic,67,224.0,177.0,0,0,0,4.066666666666666
53,168,1,projected_dynamic,68,222.0,180.0,0,0,0,3.933333333333333
54,167,1,projected_dynamic,69,218.0,183.0,0,0,0,4.0
55,164,3,projected_dynamic,70,220.0,177.0,0,0,0,4.066666666666666
56,164,0,projected_dynamic,71,219.0,177.0,0,0,0,3.933333333333333
57,163,1,projected_dynamic,72,218.0,174.0,0,0,0,3.933333333333333
58,161,2,projected_dynamic,73,221.0,165.0,0,0,0,3.8666666666666667
59,276,0,projected_dynamic,74,230.0,135.0,0,0,115,3.6666666666666665
60,275,1,projected_dynamic,75,233.0,123.0,0,0,0,3.0
61,274,1,projected_dynamic,76,227.0,126.0,0,0,0,2.7333333333333334
62,269,5,projected_dynamic,77,235.0,102.0,0,0,0,2.8
63,269,0,projected_dynamic,78,237.0,75.0,0,0,0,2.2666666666666666
64,262,7,projected_dynamic,79,228.0,87.0,0,0,0,1.6666666666666667
65,257,5,projected_dynamic,80,201.0,126.0,0,0,0,1.9333333333333333
66,243,14,projected_dynamic,81,188.0,144.0,0,0,0,2.8
67,236,7,projected_dynamic,82,185.0,147.0,0,0,0,3.2
68,234,2,projected_dynamic,83,162.0,180.0,38,38,0,3.2666666666666666
69,222,12,projected_dynamic,84,193.0,186.0,14,0,0,4.0
70,217,5,projected_dynamic,85,179.0,207.0,51,51,0,4.133333333333334
71,210,7,projected_dynamic,86,221.0,219.0,23,0,0,4.6
72,205,5,projected_dynamic,87,199.0,249.0,78,78,0,4.866666666666666
73,193,12,projected_dynamic,88,259.0,276.0,48,48,0,5.533333333333333
74,184,9,projected_dynamic,89,286.0,306.0,55,55,0,6.133333333333334
75,173,11,projected_dynamic,90,338.0,309.0,6,0,0,6.8
76,171,2,projected_dynamic,91,327.0,318.0,27,0,0,6.866666666666666
77,163,8,projected_dynamic,92,305.0,351.0,86,86,0,7.066666666666666
78,152,11,projected_dynamic,93,386.0,348.0,1,0,0,7.8
79,146,6,projected_dynamic,94,351.0,393.0,86,86,0,7.733333333333333
80,126,20,projected_dynamic,95,441.0,366.0,0,0,0,8.733333333333333
81,121,5,projected_dynamic,96,442.0,354.0,0,0,0,8.133333333333333
82,234,3,projected_dynamic,97,432.0,366.0,0,0,116,7.866666666666666
83,228,6,projected_dynamic,98,418.0,369.0,0,0,0,8.133333333333333
84,215,13,projected_dynamic,99,411.0,372.0,3,0,0,8.2
85,209,6,projected_dynamic,100,398.0,381.0,26,0,0,8.266666666666667
86,199,10,projected_dynamic,101,377.0,405.0,73,73,0,8.466666666666667
87,186,13,projected_dynamic,102,438.0,405.0,12,0,0,9.0
88,174,12,projected_dynamic,103,441.0,387.0,0,0,0,9.0
89,171,3,projected_dynamic,104,442.0,369.0,0,0,0,8.6
90,166,5,projected_dynamic,105,356.0,495.0,194,194,0,8.2
91,208,44,projected_dynamic,106,552.0,480.0,0,0,86,11.0
92,205,3,projected_dynamic,107,551.0,465.0,0,0,0,10.666666666666666
93,247,6,projected_dynamic,108,555.0,450.0,0,0,48,10.333333333333334
94,319,1,projected_dynamic,109,571.0,396.0,0,0,73,10.0
95,458,2,projected_dynamic,110,576.0,381.0,0,0,141,8.8
96,458,0,projected_dynamic,111,577.0,375.0,0,0,0,8.466666666666667
97,457,1,projected_dynamic,112,569.0,378.0,0,0,0,8.333333333333334
98,501,7,projected_dynamic,113,578.0,345.0,0,0,51,8.4
99,499,2,projected_dynamic,114,570.0,348.0,0,0,0,7.666666666666667
100,492,7,projected_dynamic,115,574.0,327.0,0,0,0,7.733333333333333
101,489,3,projected_dynamic,116,577.0,303.0,0,0,0,7.266666666666667
102,484,5,projected_dynamic,117,581.0,279.0,0,0,0,6.733333333333333
103,674,4,projected_dynamic,118,584.0,270.0,0,0,194,6.2
104,674,0,projected_dynamic,119,573.0,279.0,0,0,0,6.0
105,666,8,projected_dynamic,120,605.0,165.0,0,0,0,6.2
106,660,6,projected_dynamic,121,588.0,186.0,0,0,0,3.6666666666666665
107,650,10,projected_dynamic,122,588.0,177.0,0,0,0,4.133333333333334
108,647,3,projected_dynamic,123,585.0,180.0,0,0,0,3.933333333333333
109,645,2,projected_dynamic,124,581.0,183.0,0,0,0,4.0
110,642,3,projected_dynamic,125,575.0,192.0,0,0,0,4.066666666666666
111,639,3,projected_dynamic,126,576.0,189.0,0,0,0,4.266666666666667
112,639,0,projected_dynamic,127,583.0,168.0,0,0,0,4.2
113,639,0,projected_dynamic,128,575.0,177.0,0,0,0,3.7333333333333334
114,634,5,projected_dynamic,129,580.0,159.0,0,0,0,3.933333333333333
115,633,1,projected_dynamic,130,575.0,162.0,0,0,0,3.533333333333333
116,629,4,projected_dynamic,131,556.0,183.0,0,0,0,3.6
117,617,12,projected_dynamic,132,544.0,195.0,0,0,0,4.066666666666666
118,609,8,projected_dynamic,133,540.0,201.0,0,0,0,4.333333333333333
119,607,2,projected_dynamic,134,534.0,198.0,0,0,0,4.466666666666667
120,600,7,projected_dynamic,135,516.0,216.0,0,0,0,4.4
121,588,12,projected_dynamic,136,516.0,201.0,0,0,0,4.8
122,583,5,projected_dynamic,137,503.0,216.0,0,0,0,4.466666666666667
123,575,8,projected_dynamic,138,503.0,213.0,0,0,0,4.8
124,574,1,projected_dynamic,139,492.0,225.0,0,0,0,4.733333333333333
125,567,7,projected_dynamic,140,493.0,219.0,0,0,0,5.0
126,566,1,projected_dynamic,141,479.0,240.0,0,0,0,4.866666666666666
127,559,7,projected_dynamic,142,479.0,240.0,0,0,0,5.333333333333333
128,559,0,projected_dynamic,143,474.0,240.0,0,0,0,5.333333333333333
129,554,5,projected_dynamic,144,471.0,243.0,0,0,0,5.333333333333333
130,552,2,projected_dynamic,145,465.0,246.0,0,0,0,5.4
131,547,5,projected_dynamic,146,469.0,222.0,0,0,0,5.466666666666667
132,543,4,projected_dynamic,147,471.0,207.0,0,0,0,4.933333333333334
133,540,3,projected_dynamic,148,469.0,207.0,0,0,0,4.6
134,538,2,projected_dynamic,149,460.0,210.0,0,0,0,4.6
135,530,8,projected_dynamic,150,458.0,195.0,0,0,0,4.666666666666667
136,523,7,projected_dynamic,151,451.0,198.0,0,0,0,4.333333333333333
137,517,6,projected_dynamic,152,455.0,180.0,0,0,0,4.4
138,515,2,projected_dynamic,153,452.0,183.0,0,0,0,4.0
139,513,2,projected_dynamic,154,443.0,186.0,0,0,0,4.066666666666666
140,505,8,projected_dynamic,155,442.0,186.0,0,0,0,4.133333333333334
141,504,1,projected_dynamic,156,445.0,171.0,0,0,0,4.133333333333334
142,502,2,projected_dynamic,157,433.0,189.0,0,0,0,3.8
143,496,6,projected_dynamic,158,430.0,186.0,0,0,0,4.2
144,492,4,projected_dynamic,159,428.0,186.0,0,0,0,4.133333333333334
145,490,2,projected_dynamic,160,423.0,186.0,0,0,0,4.133333333333334
146,485,5,projected_dynamic,161,427.0,174.0,0,0,0,4.133333333333334
147,485,0,projected_dynamic,162,428.0,168.0,0,0,0,3.8666666666666667
148,484,1,projected_dynamic,163,422.0,174.0,0,0,0,3.7333333333333334
149,480,4,projected_dynamic,164,422.0,162.0,0,0,0,3.8666666666666667
150,476,4,projected_dynamic,165,427.0,144.0,0,0,0,3.6
151,475,1,projected_dynamic,166,429.0,132.0,0,0,0,3.2
152,473,2,projected_dynamic,167,415.0,150.0,0,0,0,2.933333333333333
153,465,8,projected_dynamic,168,415.0,147.0,0,0,0,3.3333333333333335
154,464,1,projected_dynamic,169,389.0,174.0,0,0,0,3.2666666666666666
155,447,17,projected_dynamic,170,370.0,201.0,0,0,0,3.8666666666666667
156,437,10,projected_dynamic,171,358.0,216.0,0,0,0,4.466666666666667
157,430,7,projected_dynamic,172,364.0,198.0,0,0,0,4.8
158,430,0,projected_dynamic,173,366.0,189.0,0,0,0,4.4
159,429,1,projected_dynamic,174,354.0,204.0,0,0,0,4.2
160,422,7,projected_dynamic,175,359.0,189.0,0,0,0,4.533333333333333
161,422,0,projected_dynamic,176,357.0,192.0,0,0,0,4.2
162,421,1,projected_dynamic,177,336.0,222.0,0,0,0,4.266666666666667
163,410,11,projected_dynamic,178,338.0,213.0,0,0,0,4.933333333333334
164,409,1,projected_dynamic,179,330.0,219.0,0,0,0,4.733333333333333
165,403,6,projected_dynamic,180,325.0,225.0,0,0,0,4.866666666666666
166,400,3,projected_dynamic,181,305.0,252.0,0,0,0,5.0
167,389,11,projected_dynamic,182,301.0,246.0,0,0,0,5.6
168,383,6,projected_dynamic,183,278.0,279.0,32,32,0,5.466666666666667
169,371,12,projected_dynamic,184,319.0,240.0,0,0,0,6.2
170,367,4,projected_dynamic,185,323.0,219.0,0,0,0,5.333333333333333
171,364,3,projected_dynamic,186,320.0,213.0,0,0,0,4.866666666666666
172,359,5,projected_dynamic,187,306.0,234.0,0,0,0,4.733333333333333
173,352,7,projected_dynamic,188,283.0,267.0,14,0,0,5.2
174,340,12,projected_dynamic,189,278.0,264.0,16,0,0,5.933333333333334
175,334,6,projected_dynamic,190,252.0,303.0,85,85,0,5.866666666666666
