day,current_inventory,demand,reorder_method,inventory_reference_day,inventory_reference,effective_reorder_point,effective_reorder_quantity,placed_order_quantity,received_order_quantity,forecast
0,250,,projected_dynamic,15,173,225.0,77,77,0,
1,248,2,projected_dynamic,16,301.5,67.5,0,0,0,5
2,247,1,projected_dynamic,17,279.0,120.0,0,0,0,1.5
3,242,5,projected_dynamic,18,289.0,90.0,0,0,0,2.6666666666666665
4,242,0,projected_dynamic,19,283.0,99.0,0,0,0,2.0
5,239,3,projected_dynamic,20,274.5,112.5,0,0,0,2.2
6,235,4,projected_dynamic,21,270.43,115.71,0,0,0,2.5
7,232,3,projected_dynamic,22,272.38,106.88,0,0,0,2.5714285714285716
8,231,1,projected_dynamic,23,276.33,95.0,0,0,0,2.375
9,231,0,projected_dynamic,24,269.5,103.5,0,0,0,2.111111111111111
10,227,4,projected_dynamic,25,267.91,102.27,0,0,0,2.3
11,225,2,projected_dynamic,26,268.5,97.5,0,0,0,2.272727272727273
12,301,1,projected_dynamic,27,258.08,110.77,0,0,77,2.1666666666666665
13,295,6,projected_dynamic,28,256.57,109.29,0,0,0,2.4615384615384617
14,293,2,projected_dynamic,29,257.0,105.0,0,0,0,2.4285714285714284
15,292,1,projected_dynamic,30,251.0,111.0,0,0,0,2.3333333333333335
16,288,4,projected_dynamic,31,246.0,117.0,0,0,0,2.466666666666667
17,285,3,projected_dynamic,32,249.0,105.0,0,0,0,2.6
18,284,1,projected_dynamic,33,243.0,114.0,0,0,0,2.3333333333333335
19,281,3,projected_dynamic,34,244.0,108.0,0,0,0,2.533333333333333
20,280,1,projected_dynamic,35,246.0,99.0,0,0,0,2.4
21,279,1,projected_dynamic,36,249.0,90.0,0,0,0,2.2
22,279,0,projected_dynamic,37,248.0,90.0,0,0,0,2.0
23,278,1,projected_dynamic,38,246.0,93.0,0,0,0,2.0
24,277,1,projected_dynamic,39,250.0,81.0,0,0,0,2.066666666666667
25,277,0,projected_dynamic,40,242.0,90.0,0,0,0,1.8
26,272,5,projected_dynamic,41,243.0,87.0,0,0,0,2.0
27,272,0,projected_dynamic,42,245.0,75.0,0,0,0,1.9333333333333333
28,270,2,projected_dynamic,43,225.0,102.0,0,0,0,1.6666666666666667
29,259,11,projected_dynamic,44,224.0,102.0,0,0,0,2.2666666666666666
30,258,1,projected_dynamic,45,226.0,93.0,0,0,0,2.2666666666666666
31,257,1,projected_dynamic,46,229.0,84.0,0,0,0,2.066666666666667
32,257,0,projected_dynamic,47,214.0,105.0,0,0,0,1.8666666666666667
33,249,8,projected_dynamic,48,215.0,99.0,0,0,0,2.3333333333333335
34,248,1,projected_dynamic,49,212.0,102.0,0,0,0,2.2
35,246,2,projected_dynamic,50,209.0,105.0,0,0,0,2.2666666666666666
36,244,2,projected_dynamic,51,203.0,114.0,0,0,0,2.3333333333333335
37,241,3,projected_dynamic,52,200.0,117.0,0,0,0,2.533333333333333
38,239,2,projected_dynamic,53,197.0,120.0,0,0,0,2.6
39,237,2,projected_dynamic,54,195.0,123.0,0,0,0,2.6666666666666665
40,236,1,projected_dynamic,55,194.0,117.0,0,0,0,2.7333333333333334
41,233,3,projected_dynamic,56,190.0,123.0,0,0,0,2.6
42,231,2,projected_dynamic,57,192.0,117.0,0,0,0,2.7333333333333334
43,231,0,projected_dynamic,58,187.0,108.0,0,0,0,2.6
44,223,8,projected_dynamic,59,186.0,108.0,0,0,0,2.4
45,222,1,projected_dynamic,60,185.0,108.0,0,0,0,2.4
46,221,1,projected_dynamic,61,183.0,111.0,0,0,0,2.4
47,220,1,projected_dynamic,62,181.0,102.0,0,0,0,2.466666666666667
48,215,5,projected_dynamic,63,176.0,108.0,0,0,0,2.2666666666666666
49,212,3,projected_dynamic,64,168.0,117.0,0,0,0,2.4
50,207,5,projected_dynamic,65,170.0,111.0,0,0,0,2.6
51,207,0,projected_dynamic,66,169.0,108.0,0,0,0,2.466666666666667
52,205,2,projected_dynamic,67,169.0,105.0,0,0,0,2.4
53,204,1,projected_dynamic,68,169.0,102.0,0,0,0,2.3333333333333335
54,203,1,projected_dynamic,69,140.0,144.0,20,20,0,2.2666666666666666
55,188,15,projected_dynamic,70,157.0,144.0,3,0,0,3.2
56,185,3,projected_dynamic,71,153.0,147.0,11,0,0,3.2
57,182,3,projected_dynamic,72,135.0,174.0,59,59,0,3.2666666666666666
58,173,9,projected_dynamic,73,200.0,153.0,0,0,0,3.8666666666666667
59,172,1,projected_dynamic,74,199.0,153.0,0,0,0,3.4
60,171,1,projected_dynamic,75,182.0,177.0,15,0,0,3.4
61,162,9,projected_dynamic,76,171.0,192.0,43,43,0,3.933333333333333
62,156,6,projected_dynamic,77,213.0,186.0,0,0,0,4.266666666666667
63,153,3,projected_dynamic,78,216.0,177.0,0,0,0,4.133333333333334
64,153,0,projected_dynamic,79,217.0,168.0,0,0,0,3.933333333333333
65,151,2,projected_dynamic,80,215.0,171.0,0,0,0,3.7333333333333334
66,150,1,projected_dynamic,81,181.0,219.0,63,63,0,3.8
67,132,18,projected_dynamic,82,195.0,291.0,129,129,0,4.866666666666666
68,150,25,projected_dynamic,83,325.0,288.0,0,0,43,6.466666666666667
69,150,0,projected_dynamic,84,338.0,246.0,0,0,0,6.4
70,149,1,projected_dynamic,85,339.0,240.0,0,0,0,5.466666666666667
71,148,1,projected_dynamic,86,340.0,234.0,0,0,0,5.333333333333333
72,147,1,projected_dynamic,87,339.0,222.0,0,0,0,5.2
73,142,5,projected_dynamic,88,338.0,222.0,0,0,0,4.933333333333334
74,141,1,projected_dynamic,89,333.0,228.0,0,0,0,4.933333333333334
75,138,3,projected_dynamic,90,342.0,201.0,0,0,0,5.066666666666666
76,158,0,projected_dynamic,91,344.0,189.0,0,0,20,4.466666666666667
77,156,2,projected_dynamic,92,339.0,192.0,0,0,0,4.2
78,152,4,projected_dynamic,93,335.0,198.0,0,0,0,4.266666666666667
79,150,2,projected_dynamic,94,313.0,228.0,0,0,0,4.4
80,138,12,projected_dynamic,95,300.0,246.0,0,0,0,5.066666666666666
81,194,7,projected_dynamic,96,308.0,207.0,0,0,63,5.466666666666667
82,189,5,projected_dynamic,97,333.0,132.0,0,0,0,4.6
83,248,0,projected_dynamic,98,329.0,138.0,0,0,59,2.933333333333333
