day,current_inventory,demand,reorder_method,inventory_reference_day,inventory_reference,effective_reorder_point,effective_reorder_quantity,placed_order_quantity,received_order_quantity,forecast
0,200,,onhand_static,0,190,100,100,0,0,
1,190,10,onhand_static,1,180,100,100,0,0,10
2,180,10,onhand_static,2,170,100,100,0,0,10.0
3,170,10,onhand_static,3,160,100,100,0,0,10.0
4,160,10,onhand_static,4,150,100,100,0,0,10.0
5,150,10,onhand_static,5,140,100,100,0,0,10.0
6,140,10,onhand_static,6,130,100,100,0,0,10.0
7,130,10,onhand_static,7,120,100,100,0,0,10.0
8,120,10,onhand_static,8,110,100,100,0,0,10.0
9,110,10,onhand_static,9,100,100,100,100,0,10.0
10,100,10,onhand_static,10,190,100,100,0,0,10.0
11,90,10,onhand_static,11,180,100,100,0,0,10.0
12,80,10,onhand_static,12,170,100,100,0,0,10.0
13,70,10,onhand_static,13,160,100,100,0,0,10.0
14,160,10,onhand_static,14,150,100,100,0,100,10.0
15,150,10,onhand_static,15,140,100,100,0,0,10.0
16,140,10,onhand_static,16,130,100,100,0,0,10.0
17,130,10,onhand_static,17,120,100,100,0,0,10.0
18,120,10,onhand_static,18,110,100,100,0,0,10.0
19,110,10,onhand_static,19,100,100,100,100,0,10.0
20,100,10,onhand_static,20,190,100,100,0,0,10.0
21,90,10,onhand_static,21,180,100,100,0,0,10.0
22,80,10,onhand_static,22,170,100,100,0,0,10.0
23,70,10,onhand_static,23,160,100,100,0,0,10.0
24,60,10,onhand_static,24,150,100,100,0,0,10.0
25,50,10,onhand_static,25,140,100,100,0,0,10.0
26,140,10,onhand_static,26,130,100,100,0,100,10.0
27,130,10,onhand_static,27,120,100,100,0,0,10.0
28,120,10,onhand_static,28,110,100,100,0,0,10.0
29,110,10,onhand_static,29,100,100,100,100,0,10.0
30,100,10,onhand_static,30,189,100,100,0,0,10.0
31,189,11,onhand_static,31,176,100,100,0,100,10.033333333333333
32,176,13,onhand_static,32,163,100,100,0,0,10.133333333333333
33,163,13,onhand_static,33,150,100,100,0,0,10.233333333333333
34,150,13,onhand_static,34,137,100,100,0,0,10.333333333333334
35,137,13,onhand_static,35,124,100,100,0,0,10.433333333333334
36,124,13,onhand_static,36,111,100,100,0,0,10.533333333333333
37,111,13,onhand_static,37,98,100,100,100,0,10.633333333333333
38,98,13,onhand_static,38,185,100,100,0,0,10.733333333333333
39,85,13,onhand_static,39,172,100,100,0,0,10.833333333333334
40,72,13,onhand_static,40,159,100,100,0,0,10.933333333333334
41,59,13,onhand_static,41,146,100,100,0,0,11.033333333333333
42,46,13,onhand_static,42,133,100,100,0,0,11.133333333333333
43,33,13,onhand_static,43,120,100,100,0,0,11.233333333333333
44,20,13,onhand_static,44,107,100,100,0,0,11.333333333333334
45,7,13,onhand_static,45,100,100,100,100,0,11.433333333333334
46,0,13,onhand_static,46,187,100,100,0,0,11.533333333333333
47,87,13,onhand_static,47,174,100,100,0,100,11.633333333333333
48,74,13,onhand_static,48,161,100,100,0,0,11.733333333333333
49,61,13,onhand_static,49,148,100,100,0,0,11.833333333333334
50,48,13,onhand_static,50,135,100,100,0,0,11.933333333333334
51,35,13,onhand_static,51,122,100,100,0,0,12.033333333333333
52,22,13,onhand_static,52,109,100,100,0,0,12.133333333333333
53,9,13,onhand_static,53,100,100,100,100,0,12.233333333333333
54,0,13,onhand_static,54,187,100,100,0,0,12.333333333333334
55,87,13,onhand_static,55,174,100,100,0,100,12.433333333333334
56,174,13,onhand_static,56,161,100,100,0,100,12.533333333333333
57,161,13,onhand_static,57,148,100,100,0,0,12.633333333333333
58,148,13,onhand_static,58,135,100,100,0,0,12.733333333333333
59,135,13,onhand_static,59,122,100,100,0,0,12.833333333333334
60,122,13,onhand_static,60,109,100,100,0,0,12.933333333333334
61,109,13,onhand_static,61,92,100,100,100,0,13.0
62,92,17,onhand_static,62,175,100,100,0,0,13.133333333333333
63,75,17,onhand_static,63,158,100,100,0,0,13.266666666666667
64,58,17,onhand_static,64,141,100,100,0,0,13.4
65,41,17,onhand_static,65,124,100,100,0,0,13.533333333333333
66,24,17,onhand_static,66,107,100,100,0,0,13.666666666666666
67,7,17,onhand_static,67,100,100,100,100,0,13.8
68,0,17,onhand_static,68,200,100,100,0,0,13.933333333333334
69,0,17,onhand_static,69,200,100,100,0,0,14.066666666666666
70,0,17,onhand_static,70,183,100,100,0,0,14.2
71,83,17,onhand_static,71,166,100,100,0,100,14.333333333333334
72,66,17,onhand_static,72,149,100,100,0,0,14.466666666666667
73,49,17,onhand_static,73,132,100,100,0,0,14.6
74,32,17,onhand_static,74,115,100,100,0,0,14.733333333333333
75,15,17,onhand_static,75,100,100,100,100,0,14.866666666666667
76,0,17,onhand_static,76,200,100,100,0,0,15.0
77,0,17,onhand_static,77,200,100,100,0,0,15.133333333333333
78,0,17,onhand_static,78,200,100,100,0,0,15.266666666666667
79,0,17,onhand_static,79,200,100,100,0,0,15.4
80,0,17,onhand_static,80,200,100,100,0,0,15.533333333333333
81,0,17,onhand_static,81,200,100,100,0,0,15.666666666666666
82,0,17,onhand_static,82,200,100,100,0,0,15.8
83,0,17,onhand_static,83,183,100,100,0,0,15.933333333333334
84,83,17,onhand_static,84,166,100,100,0,100,16.066666666666666
85,66,17,onhand_static,85,149,100,100,0,0,16.2
86,149,17,onhand_static,86,132,100,100,0,100,16.333333333333332
87,132,17,onhand_static,87,115,100,100,0,0,16.466666666666665
88,115,17,onhand_static,88,98,100,100,100,0,16.6
89,98,17,onhand_static,89,181,100,100,0,0,16.733333333333334
90,81,17,onhand_static,90,164,100,100,0,0,16.866666666666667
91,64,17,onhand_static,91,147,100,100,0,0,17.0
92,47,17,onhand_static,92,132,100,100,0,0,17.0
93,32,15,onhand_static,93,117,100,100,0,0,16.933333333333334
94,17,15,onhand_static,94,102,100,100,0,0,16.866666666666667
95,2,15,onhand_static,95,100,100,100,100,0,16.8
96,0,15,onhand_static,96,200,100,100,0,0,16.733333333333334
97,0,15,onhand_static,97,185,100,100,0,0,16.666666666666668
98,85,15,onhand_static,98,170,100,100,0,100,16.6
99,70,15,onhand_static,99,155,100,100,0,0,16.533333333333335
100,55,15,onhand_static,100,140,100,100,0,0,16.466666666666665
101,40,15,onhand_static,101,125,100,100,0,0,16.4
